time,sample,amplitude,phases,noise
1150.0000,171.7497,0.0000,0.0000,-1.5031
1175.0000,93.9202,4.5824,3.0000,-0.4192
1200.0000,95.1818,37.0960,5.0000,0.0683
1225.0000,109.3584,42.3383,-2.0000,1.1384
1250.0000,130.2142,50.6800,-4.0000,0.2805
1275.0000,126.7029,37.1194,2.0000,-1.5128
1300.0000,119.0969,57.4103,-4.0000,1.7160
1325.0000,77.7290,0.0000,0.0000,1.5452
1350.0000,41.3445,0.0000,0.0000,-1.3885
1375.0000,36.3750,0.0000,0.0000,-1.5619
1400.0000,95.3938,0.0000,0.0000,1.9548
1425.0000,130.6668,102.9197,5.0000,-1.0846
1450.0000,114.9482,0.0000,0.0000,-0.5012
1475.0000,180.3556,82.8929,0.0000,-0.5032
1500.0000,216.8353,132.0247,-1.0000,-1.0214
1525.0000,154.1674,10.7194,-1.0000,-1.9613
1550.0000,203.0157,39.9098,3.0000,3.1178
1575.0000,476.3767,235.0726,-2.0000,-1.3055
1600.0000,598.1714,410.3673,0.0000,2.6975
1625.0000,410.1460,0.0000,0.0000,1.2156
1650.0000,357.5971,228.5026,0.0000,-2.8202
1675.0000,225.4410,48.0462,4.0000,-0.4692
1700.0000,105.2974,0.0000,0.0000,1.3263
1725.0000,92.3620,39.4449,-3.0000,-0.8298
1750.0000,79.2715,21.4474,-2.0000,-0.0337
1775.0000,48.0842,0.0000,0.0000,-2.3425
1800.0000,37.3021,0.0000,0.0000,1.2908
1825.0000,42.8025,0.0000,0.0000,-1.6483
1850.0000,63.3445,33.5830,-2.0000,-0.9893
1875.0000,68.3924,0.0000,0.0000,-1.9782
1900.0000,83.6208,43.5556,0.0000,1.3891
1925.0000,163.8044,0.0000,0.0000,3.8508
1950.0000,315.4838,262.9796,-2.0000,-0.4770
1975.0000,232.0723,37.9662,0.0000,0.4317
2000.0000,98.6989,0.0000,0.0000,0.3790
2025.0000,76.6386,3.0095,-2.0000,-0.3342
2050.0000,153.0771,52.6274,-1.0000,-2.3935
2075.0000,211.2945,129.7203,2.0000,-0.6835
2100.0000,156.5693,42.6961,1.0000,1.7324
2125.0000,85.4089,12.4581,2.0000,-0.3151
2150.0000,47.4149,0.0000,0.0000,-0.4571
2175.0000,37.4153,0.0000,0.0000,-2.6069
2200.0000,150.8314,0.0000,0.0000,-0.5563
2225.0000,316.6512,232.0838,2.0000,1.4526
2250.0000,329.0134,175.5715,-5.0000,0.9669
2275.0000,290.9676,0.0000,0.0000,-0.4991
2300.0000,308.1429,185.1712,4.0000,0.1827
2325.0000,310.3144,139.7305,-3.0000,-0.5294
2350.0000,266.3683,122.9952,-3.0000,0.2171
2375.0000,157.7966,0.0000,0.0000,3.2510
2400.0000,92.5310,32.1962,0.0000,0.2838
2425.0000,69.0623,0.0000,0.0000,0.7105
2450.0000,74.1032,35.8044,-3.0000,-0.5124
2475.0000,144.7191,0.0000,0.0000,1.4191
2500.0000,233.1176,196.6743,0.0000,-0.3680
2525.0000,150.7372,0.0000,0.0000,-1.0034
2550.0000,90.4588,28.1299,-5.0000,0.1021
2575.0000,167.6537,0.0000,0.0000,-0.9821
2600.0000,342.7174,305.6505,-3.0000,1.7145
2625.0000,266.8891,0.0000,0.0000,0.4749
2650.0000,205.7264,77.0190,1.0000,-1.7448
2675.0000,181.2738,93.8300,1.0000,-1.0229
2700.0000,142.6830,0.0000,0.0000,-0.6540
2725.0000,176.0484,125.2823,-2.0000,-2.6645
2750.0000,127.8998,17.1965,-1.0000,-0.8168
2775.0000,75.3052,0.0000,0.0000,1.2411
2800.0000,69.8067,31.1813,-2.0000,-0.0104
2825.0000,51.5254,0.0000,0.0000,0.8129
2850.0000,35.1411,0.0000,0.0000,-0.2585
2875.0000,32.9758,0.0000,0.0000,-0.6703
2900.0000,81.3059,0.0000,0.0000,0.8022
2925.0000,162.5338,99.9113,1.0000,-1.3211
2950.0000,153.2885,61.4043,3.0000,0.9889
2975.0000,86.7971,14.2327,2.0000,-2.3520
3000.0000,56.3582,0.0000,0.0000,-0.5989
3025.0000,104.0715,11.1649,0.0000,-3.1507
3050.0000,242.1804,114.6308,1.0000,0.1676
3075.0000,250.1295,155.8183,4.0000,2.5372
3100.0000,129.8750,0.0000,0.0000,2.5030
3125.0000,70.1209,11.9623,4.0000,1.5959
3150.0000,49.5933,8.4324,-4.0000,-0.0350
3175.0000,40.4965,0.0000,0.0000,1.0871
3200.0000,78.2135,0.0000,0.0000,-1.5011
3225.0000,135.1676,105.4250,0.0000,-0.8509
3250.0000,94.4875,0.0000,0.0000,-0.5446
3275.0000,115.2650,4.5915,-3.0000,-0.1269
3300.0000,191.3229,113.2759,3.0000,0.8799
3325.0000,164.1829,70.2031,4.0000,3.0918
3350.0000,186.0406,0.0000,0.0000,0.4328
3375.0000,265.0916,222.3260,1.0000,0.1671
3400.0000,153.7229,0.0000,0.0000,0.1975
3425.0000,64.6406,1.2152,-5.0000,1.0887
3450.0000,42.5502,0.0000,0.0000,2.7387
3475.0000,32.7732,0.0000,0.0000,1.5733
3500.0000,30.6121,0.0000,0.0000,0.5443
3525.0000,30.1813,0.0000,0.0000,-0.3076
3550.0000,51.0381,0.0000,0.0000,-1.6468
3575.0000,219.8276,53.1209,-3.0000,-1.2020
3600.0000,454.9439,378.2022,-3.0000,-0.5474
3625.0000,307.1804,27.5631,5.0000,-1.2003
3650.0000,113.2654,0.0000,0.0000,0.3604
3675.0000,52.9461,0.0000,0.0000,0.2770
3700.0000,32.9537,0.0000,0.0000,-0.9185
3725.0000,52.5826,0.0000,0.0000,-1.8596
3750.0000,104.2640,79.3651,-5.0000,-2.9478
3775.0000,85.8078,0.0000,0.0000,1.0822
3800.0000,47.5968,0.0000,0.0000,-0.0767
3825.0000,37.9792,4.8661,-3.0000,-1.2726
3850.0000,34.3331,0.0000,0.0000,0.4769
3875.0000,33.4558,0.0000,0.0000,1.0068
3900.0000,58.2154,1.6739,5.0000,-0.6196
3925.0000,151.0201,75.0399,-4.0000,2.2694
3950.0000,233.1362,87.5111,1.0000,0.6008
3975.0000,259.5078,165.9673,-2.0000,2.5238
4000.0000,149.0726,0.0000,0.0000,0.3406
4025.0000,59.7746,0.0000,0.0000,-2.5590
4050.0000,43.7970,0.0000,0.0000,0.2228
4075.0000,133.1105,0.0000,0.0000,-3.1886
4100.0000,276.3709,200.1867,2.0000,0.6696
4125.0000,231.8936,95.6410,1.0000,0.9332
4150.0000,163.9362,0.0000,0.0000,0.6935
4175.0000,178.7924,127.9647,-1.0000,-0.7198
4200.0000,110.6345,0.3090,4.0000,-0.3235
4225.0000,51.6885,0.8412,3.0000,-0.2973
4250.0000,37.0318,0.0000,0.0000,-0.0458
4275.0000,66.8305,0.0000,0.0000,0.3538
4300.0000,171.2837,86.8660,-3.0000,-0.1777
4325.0000,175.7728,90.4716,5.0000,2.0106
4350.0000,85.1320,0.0000,0.0000,-0.9719
4375.0000,42.7493,0.0000,0.0000,-2.2544
4400.0000,32.7965,0.0000,0.0000,-0.6217
4425.0000,27.6827,0.0000,0.0000,-2.8115
4450.0000,40.0250,0.0000,0.0000,-0.0507
4475.0000,126.7391,20.1578,-2.0000,0.7051
4500.0000,239.2141,193.8563,-2.0000,3.7300
4525.0000,151.6648,0.0000,0.0000,-1.4368
4550.0000,78.0394,0.0000,0.0000,-0.9129
4575.0000,79.6244,38.4008,-2.0000,1.9831
4600.0000,55.8017,0.0000,0.0000,1.0135
4625.0000,36.9176,0.0000,0.0000,0.2779
4650.0000,31.6412,0.0000,0.0000,-2.1882
4675.0000,34.3552,3.5784,3.0000,-1.3200
4700.0000,44.6305,4.9647,-5.0000,1.6083
4725.0000,47.9839,11.7271,3.0000,2.4759
4750.0000,35.2945,0.0000,0.0000,-1.9864
4775.0000,41.2874,0.0000,0.0000,-0.1347
4800.0000,50.5059,21.1544,0.0000,-2.5554
4825.0000,74.2608,2.2649,-1.0000,0.8328
4850.0000,217.1675,79.7741,-5.0000,-2.3968
4875.0000,334.9772,216.7192,1.0000,-1.0909
4900.0000,214.5426,54.3496,5.0000,-2.3011
4925.0000,106.4042,0.0000,0.0000,0.1331
4950.0000,99.1298,52.5638,-5.0000,1.8264
4975.0000,85.0848,0.0000,0.0000,0.0688
5000.0000,151.7673,40.7691,-3.0000,-2.0501
5025.0000,289.0622,236.9487,-5.0000,-1.1750
5050.0000,212.7036,0.0000,0.0000,-0.9460
5075.0000,123.6061,21.8647,3.0000,-0.5175
5100.0000,114.2312,58.4530,-2.0000,1.7107
5125.0000,70.6923,0.0000,0.0000,-0.0983
5150.0000,42.8990,0.0000,0.0000,0.6900
5175.0000,72.1766,0.0000,0.0000,-0.2652
5200.0000,146.4725,86.2189,0.0000,-1.5042
5225.0000,291.5688,93.7618,-5.0000,1.6218
5250.0000,461.9563,358.7724,-4.0000,0.0400
5275.0000,340.6656,0.0000,0.0000,1.3766
5300.0000,334.5923,82.3906,0.0000,0.7222
5325.0000,333.4133,241.2308,5.0000,0.1633
5350.0000,157.1748,3.2266,2.0000,0.2796
5375.0000,80.8192,0.0000,0.0000,1.3552
5400.0000,83.6111,43.9680,-3.0000,1.3898
5425.0000,65.0798,0.0000,0.0000,0.3480
5450.0000,59.6862,10.5026,2.0000,0.1614
5475.0000,88.3882,24.7839,-1.0000,1.4266
5500.0000,108.1439,62.6389,-2.0000,-0.6158
5525.0000,75.4202,0.0000,0.0000,2.5017
5550.0000,42.8605,0.0000,0.0000,1.0533
5575.0000,30.4602,0.0000,0.0000,-2.6690
5600.0000,29.0258,0.0000,0.0000,-1.3744
5625.0000,30.9293,0.0000,0.0000,-1.3958
5650.0000,63.9372,0.0000,0.0000,-1.0793
5675.0000,88.6501,60.3661,4.0000,-0.8412
5700.0000,62.2190,0.0000,0.0000,0.0506
5725.0000,48.2180,9.1875,-2.0000,-2.7208
5750.0000,49.7851,9.4038,0.0000,-0.7157
5775.0000,60.0013,7.3768,-3.0000,0.2976
5800.0000,85.6675,28.4586,2.0000,1.1551
5825.0000,98.9484,45.8721,-1.0000,-1.0560
5850.0000,81.7053,19.5412,-2.0000,0.8364
5875.0000,50.0085,0.0000,0.0000,-0.6547
5900.0000,44.8079,0.0000,0.0000,2.5200
5925.0000,56.8462,22.0886,-5.0000,-0.3025
5950.0000,225.0478,0.0000,0.0000,-0.4697
5975.0000,525.5966,496.9010,-3.0000,-1.0387
6000.0000,350.1402,0.0000,0.0000,-0.6677
6025.0000,206.5024,0.0000,0.0000,0.3884
6050.0000,335.0407,282.4852,-5.0000,2.1593
6075.0000,271.3121,0.0000,0.0000,0.2028
6100.0000,207.7890,64.2051,5.0000,0.9021
6125.0000,175.3878,99.4332,4.0000,-0.1998
6150.0000,172.5917,0.0000,0.0000,0.7031
6175.0000,255.4557,187.0730,0.0000,-0.1723
6200.0000,211.0777,72.3670,-4.0000,0.4190
6225.0000,110.9617,0.0000,0.0000,1.1083
6250.0000,60.2880,5.6592,2.0000,1.1424
6275.0000,115.6007,0.0000,0.0000,0.1570
6300.0000,399.5814,196.3665,-3.0000,-1.7426
6325.0000,629.5893,376.9747,0.0000,-0.2479
6350.0000,490.9501,185.6591,2.0000,-0.2288
6375.0000,282.9102,50.7738,1.0000,-1.9624
6400.0000,168.0197,66.4000,5.0000,1.9550
6425.0000,86.3893,0.0000,0.0000,-1.9849
6450.0000,64.2697,20.2503,5.0000,0.2267
6475.0000,97.9639,0.0000,0.0000,0.2575
6500.0000,124.2389,97.1274,4.0000,-3.8887
6525.0000,76.7953,0.0000,0.0000,0.3422
6550.0000,45.9509,0.0000,0.0000,-1.4429
6575.0000,50.1618,15.9447,-4.0000,0.1483
6600.0000,81.5385,0.0000,0.0000,-0.3652
6625.0000,207.5972,96.7739,-2.0000,-2.1826
6650.0000,267.0570,177.5696,0.0000,-0.9465
6675.0000,146.7600,0.0000,0.0000,-0.2936
6700.0000,62.5574,0.0000,0.0000,0.8479
6725.0000,34.0663,0.0000,0.0000,-4.2387
6750.0000,38.6544,0.0000,0.0000,0.7217
6775.0000,192.9270,8.8884,-1.0000,-0.9578
6800.0000,520.7157,457.6913,-4.0000,-0.4258
6825.0000,431.6255,61.9670,3.0000,-0.8191
6850.0000,308.3520,43.6247,5.0000,-1.5170
6875.0000,357.0998,190.4297,5.0000,0.0322
6900.0000,340.4941,212.1870,-1.0000,2.4132
6925.0000,178.5005,0.0000,0.0000,-0.7294
6950.0000,69.4654,0.0000,0.0000,-0.8407
6975.0000,45.9017,0.0000,0.0000,0.6798
7000.0000,102.3666,7.1651,-4.0000,0.4683
7025.0000,221.5315,121.4874,1.0000,0.0365
7050.0000,200.9645,106.7209,5.0000,-0.6512
7075.0000,108.0927,0.0000,0.0000,1.7521
7100.0000,85.1839,20.7588,1.0000,0.0616
7125.0000,86.5029,40.0394,-1.0000,0.4075
7150.0000,88.2747,0.0000,0.0000,0.0092
7175.0000,169.6286,69.9580,-1.0000,-0.6374
7200.0000,242.3902,159.4005,-2.0000,-0.2702
7225.0000,162.5281,19.4653,3.0000,-1.3254
7250.0000,184.7597,0.0000,0.0000,0.9338
7275.0000,275.5564,235.4674,1.0000,-0.2749
7300.0000,161.4703,0.0000,0.0000,2.2649
7325.0000,67.6472,0.0000,0.0000,0.5884
7350.0000,83.7230,0.0000,0.0000,-0.1478
7375.0000,107.9398,76.4841,4.0000,1.6823
7400.0000,67.1522,0.0000,0.0000,1.1599
7425.0000,40.4653,0.0000,0.0000,-0.8968
7450.0000,80.5379,0.0000,0.0000,-1.8574
7475.0000,142.3052,110.1090,0.0000,1.9140
7500.0000,90.4582,0.0000,0.0000,-1.8538
7525.0000,50.3580,0.0000,0.0000,1.6931
7550.0000,121.2285,0.0000,0.0000,0.0680
7575.0000,284.5252,258.6022,-4.0000,-0.1665
7600.0000,204.2363,0.0000,0.0000,2.2884
7625.0000,82.6836,0.0000,0.0000,0.6003
7650.0000,76.3587,4.3762,2.0000,1.0071
7675.0000,103.2984,69.5746,-2.0000,-0.8191
7700.0000,106.9026,0.0000,0.0000,1.4200
7725.0000,145.6708,104.5327,-5.0000,1.9838
7750.0000,106.3614,0.0000,0.0000,0.0759
7775.0000,71.9419,0.0000,0.0000,-3.4051
7800.0000,86.6639,52.9711,0.0000,-2.1610
7825.0000,60.2650,0.0000,0.0000,-0.6192
7850.0000,38.5203,0.0000,0.0000,-0.8188
7875.0000,52.1986,2.1737,-1.0000,1.8932
7900.0000,79.1016,47.4632,-4.0000,0.9155
7925.0000,63.5981,0.0000,0.0000,0.1317
7950.0000,94.2779,0.0000,0.0000,0.1068
7975.0000,170.2080,140.5527,-2.0000,-2.3172
8000.0000,116.7842,0.0000,0.0000,-0.0306
8025.0000,53.8606,0.0000,0.0000,-0.1099
8050.0000,38.2632,0.0000,0.0000,-0.0273
8075.0000,52.5769,1.8736,5.0000,0.0729
8100.0000,108.5257,58.1314,-4.0000,2.1122
8125.0000,126.7096,55.1647,-4.0000,1.9738
8150.0000,126.4392,0.0000,0.0000,-1.7804
8175.0000,163.7884,119.5572,-1.0000,-0.8713
8200.0000,109.3724,4.1754,-2.0000,1.2537
8225.0000,54.8494,0.0000,0.0000,2.6238
8250.0000,36.1432,0.0000,0.0000,-0.5320
8275.0000,53.1659,0.0000,0.0000,0.1158
8300.0000,90.7965,61.2451,-3.0000,0.1048
8325.0000,68.3108,0.0000,0.0000,-0.8901
8350.0000,41.7692,0.0000,0.0000,-0.2112
8375.0000,55.9245,0.8757,0.0000,0.4614
8400.0000,118.9273,52.6370,-2.0000,-1.6629
8425.0000,224.9455,96.9767,-3.0000,3.3126
8450.0000,249.9946,149.4831,-1.0000,-2.3997
8475.0000,191.2760,0.0000,0.0000,-0.6791
8500.0000,212.5405,113.6979,0.0000,-0.0207
8525.0000,172.2181,72.2028,3.0000,-1.1249
8550.0000,86.5137,0.0000,0.0000,0.2183
8575.0000,77.9988,0.0000,0.0000,0.5709
8600.0000,85.5939,54.1756,5.0000,-0.3401
8625.0000,56.4992,0.0000,0.0000,0.4304
8650.0000,70.5390,0.0000,0.0000,-1.9899
8675.0000,141.3395,72.7172,1.0000,2.9640
8700.0000,156.0901,86.8105,-2.0000,0.0834
8725.0000,91.8766,0.0000,0.0000,-2.0440
8750.0000,46.3641,0.0000,0.0000,-2.5725
8775.0000,60.4186,0.0000,0.0000,-0.9375
8800.0000,145.6601,47.5167,2.0000,1.3250
8825.0000,300.2998,136.2606,0.0000,-0.0775
8850.0000,356.2978,224.4410,1.0000,1.5199
8875.0000,205.3718,32.7081,2.0000,-1.3470
8900.0000,82.3286,0.0000,0.0000,-3.0634
8925.0000,43.2933,0.0000,0.0000,-0.9062
8950.0000,34.5563,0.0000,0.0000,1.0251
8975.0000,91.6071,0.0000,0.0000,0.4013
9000.0000,209.2187,182.7120,-4.0000,-1.1795
9025.0000,176.3488,0.0000,0.0000,0.1083
9050.0000,123.3796,58.8709,-1.0000,-1.3485
9075.0000,128.2847,0.0000,0.0000,2.5957
9100.0000,218.4271,138.5586,-3.0000,0.7520
9125.0000,230.9067,109.1420,-3.0000,1.4602
9150.0000,126.0273,0.0000,0.0000,-1.6790
9175.0000,113.1718,0.0000,0.0000,2.4943
9200.0000,174.7628,102.4504,2.0000,0.7804
9225.0000,218.8931,71.2374,0.0000,0.0111
9250.0000,210.9707,123.8233,2.0000,2.5383
9275.0000,141.8207,0.0000,0.0000,-1.5586
9300.0000,202.8132,99.8080,-4.0000,-0.2955
9325.0000,270.0795,162.4588,-4.0000,1.7525
9350.0000,169.4508,16.1082,0.0000,-4.0585
9375.0000,80.0287,0.0000,0.0000,1.3540
9400.0000,89.9429,0.0000,0.0000,1.9269
9425.0000,116.6118,74.7866,5.0000,1.3870
9450.0000,83.9047,23.0240,0.0000,-2.6931
9475.0000,49.2843,0.0000,0.0000,-2.5262
9500.0000,36.4773,0.0000,0.0000,0.6237
9525.0000,31.8834,0.0000,0.0000,0.6768
9550.0000,28.7874,0.0000,0.0000,-1.3297
9575.0000,34.6282,0.0000,0.0000,3.0030
9600.0000,67.8659,0.0000,0.0000,-0.0552
9625.0000,159.2617,75.9448,1.0000,-0.5900
9650.0000,230.9379,160.9899,-4.0000,-1.7943
9675.0000,159.7719,6.7217,1.0000,-1.4142
9700.0000,89.6815,21.2243,-5.0000,1.4465
9725.0000,64.0468,0.0000,0.0000,1.6923
9750.0000,52.2358,16.2906,1.0000,0.2202
9775.0000,38.0057,0.0000,0.0000,-2.0306
9800.0000,32.8866,0.0000,0.0000,-0.0709
9825.0000,46.3651,0.0000,0.0000,0.9104
9850.0000,66.4959,37.7653,-2.0000,-1.1922
9875.0000,58.1312,0.0000,0.0000,2.6476
9900.0000,98.5149,0.0000,0.0000,2.8116
9925.0000,174.1535,129.5625,0.0000,-3.0124
9950.0000,231.5421,11.9828,5.0000,2.5991
9975.0000,262.3768,182.0407,5.0000,-0.3752
10000.0000,166.8695,49.3250,5.0000,0.3262
10025.0000,71.9338,0.0000,0.0000,-2.5257
10050.0000,41.2654,0.0000,0.0000,-0.9590
10075.0000,51.9832,0.0000,0.0000,-0.5376
10100.0000,148.3609,40.1472,0.0000,-1.2405
10125.0000,261.8935,201.7261,-2.0000,2.4616
10150.0000,177.6167,11.9063,1.0000,1.3661
10175.0000,150.7879,0.0000,0.0000,-3.1449
10200.0000,201.2021,157.9858,2.0000,2.2633
10225.0000,114.8311,0.0000,0.0000,0.8330
10250.0000,71.8292,0.0000,0.0000,-0.5650
10275.0000,136.1245,48.4741,-2.0000,1.0039
10300.0000,190.6348,120.4067,-1.0000,3.1581
10325.0000,241.4854,0.0000,0.0000,-0.2611
10350.0000,312.2293,256.5378,2.0000,0.5928
10375.0000,180.3673,13.1173,-4.0000,-1.5845
10400.0000,81.4382,0.0000,0.0000,-0.4709
10425.0000,54.6912,12.0296,5.0000,0.7290
10450.0000,37.2068,0.0000,0.0000,0.0357
10475.0000,32.1115,0.0000,0.0000,-1.5500
10500.0000,39.4279,4.4316,1.0000,0.3226
10525.0000,142.9021,0.0000,0.0000,-1.7443
10550.0000,280.5643,247.9273,0.0000,0.7751
10575.0000,204.6041,0.0000,0.0000,-0.2078
10600.0000,148.4869,81.3766,-1.0000,-0.7227
10625.0000,93.3090,0.0000,0.0000,-1.0389
10650.0000,124.5559,1.4874,-4.0000,0.6177
10675.0000,164.2219,134.7920,4.0000,-3.0625
10700.0000,95.1209,0.0000,0.0000,0.0637
10725.0000,68.0937,0.0000,0.0000,0.7503
10750.0000,79.9922,42.5772,1.0000,1.6971
10775.0000,90.2013,0.0000,0.0000,-1.3837
10800.0000,153.2787,86.9533,-1.0000,2.4285
10825.0000,137.6656,53.9075,2.0000,0.4161
10850.0000,84.3391,0.0000,0.0000,-3.2372
10875.0000,107.1231,34.9838,-1.0000,-0.6590
10900.0000,181.6077,82.1966,-3.0000,2.6849
10925.0000,190.3343,97.1381,0.0000,-0.7799
10950.0000,110.8345,9.5046,4.0000,0.1747
10975.0000,54.8341,0.0000,0.0000,0.1220
11000.0000,89.8289,0.0000,0.0000,-3.6196
11025.0000,216.4195,186.5151,-5.0000,0.0094
11050.0000,169.0460,6.8130,5.0000,3.8680
11075.0000,69.2775,0.0000,0.0000,-1.2893
11100.0000,49.7105,0.0000,0.0000,0.6633
11125.0000,112.7819,11.6632,-3.0000,-1.4347
11150.0000,174.8356,137.4321,2.0000,0.4514
11175.0000,101.9498,0.0000,0.0000,-1.2694
11200.0000,46.9806,0.0000,0.0000,-3.2359
11225.0000,51.8118,0.0000,0.0000,-1.1460
11250.0000,67.9708,36.4827,1.0000,0.9824
11275.0000,48.0699,0.0000,0.0000,-1.6880
11300.0000,34.5975,0.0000,0.0000,-0.6930
11325.0000,34.7943,0.0000,0.0000,0.8676
11350.0000,80.7868,0.0000,0.0000,-0.7729
11375.0000,214.1848,93.3923,2.0000,-0.8327
11400.0000,413.7201,180.3490,0.0000,-1.1835
11425.0000,413.8747,268.9774,4.0000,0.8143
11450.0000,194.7611,7.8928,0.0000,-0.8305
11475.0000,81.3387,0.0000,0.0000,-1.0933
11500.0000,129.6868,0.0000,0.0000,0.3822
11525.0000,172.3869,144.1252,5.0000,-0.2138
11550.0000,131.6331,0.0000,0.0000,-0.2902
11575.0000,167.7794,102.6245,-3.0000,3.2704
11600.0000,375.2875,0.0000,0.0000,1.6245
11625.0000,542.7700,499.1750,3.0000,-0.7405
11650.0000,283.0029,0.0000,0.0000,1.3265
11675.0000,96.5732,0.0000,0.0000,0.9134
11700.0000,48.7409,0.0000,0.0000,0.9176
11725.0000,29.9389,0.0000,0.0000,-2.2587
11750.0000,53.7525,0.0000,0.0000,1.7586
11775.0000,122.5128,58.1736,-4.0000,-3.0218
11800.0000,138.0288,66.1223,4.0000,1.1218
11825.0000,155.1054,0.0000,0.0000,-0.6124
11850.0000,228.7225,184.5930,0.0000,0.3201
11875.0000,175.6349,0.0000,0.0000,1.0736
11900.0000,122.3785,64.5556,4.0000,0.5052
11925.0000,66.8757,0.0000,0.0000,-1.4003
11950.0000,39.1384,0.0000,0.0000,0.2739
11975.0000,30.0828,0.0000,0.0000,-2.1295
12000.0000,36.9355,0.0000,0.0000,0.6790
12025.0000,132.3574,0.0000,0.0000,-1.7566
12050.0000,231.9654,189.5450,3.0000,0.1379
12075.0000,168.8091,45.5958,-5.0000,0.4526
12100.0000,100.0607,0.0000,0.0000,-0.0765
12125.0000,89.7396,35.3893,-2.0000,-1.2911
12150.0000,96.2330,31.9137,-5.0000,2.3464
12175.0000,177.7276,0.0000,0.0000,0.9643
12200.0000,241.4881,204.0581,4.0000,-0.2192
12225.0000,198.2490,0.0000,0.0000,-0.1899
12250.0000,306.4308,131.1872,1.0000,0.8246
12275.0000,321.4495,217.2501,3.0000,-1.7488
12300.0000,157.7244,0.0000,0.0000,-0.9323
12325.0000,69.1385,5.7116,-5.0000,-0.0203
12350.0000,43.9903,0.1013,-5.0000,1.6352
12375.0000,32.3005,0.0000,0.0000,0.3238
12400.0000,32.4440,0.0000,0.0000,1.6207
12425.0000,52.3651,0.0000,0.0000,-0.8179
12450.0000,115.8318,64.8424,-4.0000,0.1879
12475.0000,112.0565,37.7261,4.0000,-1.1400
12500.0000,105.6405,0.0000,0.0000,0.4712
12525.0000,112.5504,77.7832,4.0000,-2.1218
12550.0000,74.3938,0.0000,0.0000,0.8467
12575.0000,131.6406,0.0000,0.0000,2.0985
12600.0000,223.3999,162.7800,3.0000,0.6646
12625.0000,196.3990,86.2137,-4.0000,0.8508
12650.0000,113.4584,0.0000,0.0000,2.2441
12675.0000,56.3455,4.7264,4.0000,-0.5739
12700.0000,44.9692,0.0000,0.0000,1.9806
12725.0000,46.7440,18.2955,-5.0000,-2.3035
12750.0000,43.4231,0.0000,0.0000,-1.7204
12775.0000,81.6717,1.0535,-4.0000,0.9368
12800.0000,130.2734,94.7470,1.0000,-1.0218
12825.0000,90.3425,11.6040,-1.0000,-2.9183
12850.0000,52.4575,0.0000,0.0000,1.8510
12875.0000,33.7924,0.0000,0.0000,-1.9076
12900.0000,30.2294,0.0000,0.0000,-0.7036
12925.0000,28.3326,0.0000,0.0000,-1.7297
12950.0000,31.9819,0.0000,0.0000,0.9756
12975.0000,82.3498,0.0000,0.0000,-0.7987
13000.0000,205.1484,171.7206,-5.0000,1.4104
13025.0000,162.0676,11.4205,4.0000,-0.8230
13050.0000,96.8415,7.2795,-5.0000,0.4939
