sample(0),sample(1),sample(2),sample(3),sample(4),sample(5),sample(6),AmplitudeSample(4)
69.3654,170.4779,192.9666,109.481,97.4309,154.3096,242.8712,0.0
170.4779,192.9666,109.481,97.4309,154.3096,242.8712,282.3362,33.6806
192.9666,109.481,97.4309,154.3096,242.8712,282.3362,167.1411,44.4674
109.481,97.4309,154.3096,242.8712,282.3362,167.1411,143.4541,104.5412
97.4309,154.3096,242.8712,282.3362,167.1411,143.4541,161.9842,186.2178
154.3096,242.8712,282.3362,167.1411,143.4541,161.9842,87.1631,0.0
242.8712,282.3362,167.1411,143.4541,161.9842,87.1631,44.0838,0.0
282.3362,167.1411,143.4541,161.9842,87.1631,44.0838,37.0063,122.8275
167.1411,143.4541,161.9842,87.1631,44.0838,37.0063,32.3056,0.0
143.4541,161.9842,87.1631,44.0838,37.0063,32.3056,64.9519,0.0
161.9842,87.1631,44.0838,37.0063,32.3056,64.9519,162.8339,0.0
87.1631,44.0838,37.0063,32.3056,64.9519,162.8339,254.6811,0.0
44.0838,37.0063,32.3056,64.9519,162.8339,254.6811,250.0404,1.2352
37.0063,32.3056,64.9519,162.8339,254.6811,250.0404,147.9338,57.3531
32.3056,64.9519,162.8339,254.6811,250.0404,147.9338,63.6576,154.4933
64.9519,162.8339,254.6811,250.0404,147.9338,63.6576,38.1128,132.0173
162.8339,254.6811,250.0404,147.9338,63.6576,38.1128,28.7761,0.0
254.6811,250.0404,147.9338,63.6576,38.1128,28.7761,28.5114,0.0
250.0404,147.9338,63.6576,38.1128,28.7761,28.5114,29.3391,0.0
147.9338,63.6576,38.1128,28.7761,28.5114,29.3391,28.2362,0.0
63.6576,38.1128,28.7761,28.5114,29.3391,28.2362,32.2482,0.0
38.1128,28.7761,28.5114,29.3391,28.2362,32.2482,72.2287,0.0
28.7761,28.5114,29.3391,28.2362,32.2482,72.2287,107.2684,0.0
28.5114,29.3391,28.2362,32.2482,72.2287,107.2684,79.5613,0.0
29.3391,28.2362,32.2482,72.2287,107.2684,79.5613,52.2174,0.0
28.2362,32.2482,72.2287,107.2684,79.5613,52.2174,39.3471,70.8783
32.2482,72.2287,107.2684,79.5613,52.2174,39.3471,31.2013,14.8053
72.2287,107.2684,79.5613,52.2174,39.3471,31.2013,32.5995,6.0949
107.2684,79.5613,52.2174,39.3471,31.2013,32.5995,77.6769,0.0
79.5613,52.2174,39.3471,31.2013,32.5995,77.6769,177.5165,0.0
52.2174,39.3471,31.2013,32.5995,77.6769,177.5165,160.5752,0.0
39.3471,31.2013,32.5995,77.6769,177.5165,160.5752,101.06,5.1378
31.2013,32.5995,77.6769,177.5165,160.5752,101.06,81.788,132.4636
32.5995,77.6769,177.5165,160.5752,101.06,81.788,55.6962,40.0822
77.6769,177.5165,160.5752,101.06,81.788,55.6962,90.2758,0.0
177.5165,160.5752,101.06,81.788,55.6962,90.2758,126.5762,36.45
160.5752,101.06,81.788,55.6962,90.2758,126.5762,91.12,0.0
101.06,81.788,55.6962,90.2758,126.5762,91.12,87.9975,0.0
81.788,55.6962,90.2758,126.5762,91.12,87.9975,115.8992,95.5821
55.6962,90.2758,126.5762,91.12,87.9975,115.8992,148.0979,0.0
90.2758,126.5762,91.12,87.9975,115.8992,148.0979,133.3172,41.2437
126.5762,91.12,87.9975,115.8992,148.0979,133.3172,147.7607,0.0
91.12,87.9975,115.8992,148.0979,133.3172,147.7607,90.3453,108.5674
87.9975,115.8992,148.0979,133.3172,147.7607,90.3453,65.1313,0.0
115.8992,148.0979,133.3172,147.7607,90.3453,65.1313,70.5405,101.3754
148.0979,133.3172,147.7607,90.3453,65.1313,70.5405,58.0198,0.0
133.3172,147.7607,90.3453,65.1313,70.5405,58.0198,47.0828,0.0
147.7607,90.3453,65.1313,70.5405,58.0198,47.0828,54.4172,31.7655
90.3453,65.1313,70.5405,58.0198,47.0828,54.4172,76.8645,13.6553
65.1313,70.5405,58.0198,47.0828,54.4172,76.8645,69.0289,0.0
70.5405,58.0198,47.0828,54.4172,76.8645,69.0289,42.6186,0.0
58.0198,47.0828,54.4172,76.8645,69.0289,42.6186,33.9209,32.8176
47.0828,54.4172,76.8645,69.0289,42.6186,33.9209,32.7346,24.4298
54.4172,76.8645,69.0289,42.6186,33.9209,32.7346,61.1641,0.0
76.8645,69.0289,42.6186,33.9209,32.7346,61.1641,89.277,0.0
69.0289,42.6186,33.9209,32.7346,61.1641,89.277,63.1922,0.0
42.6186,33.9209,32.7346,61.1641,89.277,63.1922,55.7894,0.0
33.9209,32.7346,61.1641,89.277,63.1922,55.7894,73.7194,55.5138
32.7346,61.1641,89.277,63.1922,55.7894,73.7194,68.9888,6.6511
61.1641,89.277,63.1922,55.7894,73.7194,68.9888,51.7748,0.0
89.277,63.1922,55.7894,73.7194,68.9888,51.7748,59.7792,33.3833
63.1922,55.7894,73.7194,68.9888,51.7748,59.7792,84.3436,13.7192
55.7894,73.7194,68.9888,51.7748,59.7792,84.3436,73.9642,8.4921
73.7194,68.9888,51.7748,59.7792,84.3436,73.9642,51.5141,0.0
68.9888,51.7748,59.7792,84.3436,73.9642,51.5141,40.5953,46.0519
51.7748,59.7792,84.3436,73.9642,51.5141,40.5953,71.389,18.4248
59.7792,84.3436,73.9642,51.5141,40.5953,71.389,104.3544,0.0
84.3436,73.9642,51.5141,40.5953,71.389,104.3544,88.9093,4.1003
73.9642,51.5141,40.5953,71.389,104.3544,88.9093,119.7057,0.0
51.5141,40.5953,71.389,104.3544,88.9093,119.7057,180.708,75.2861
40.5953,71.389,104.3544,88.9093,119.7057,180.708,203.457,0.0
71.389,104.3544,88.9093,119.7057,180.708,203.457,157.2458,41.1723
104.3544,88.9093,119.7057,180.708,203.457,157.2458,124.9033,60.7699
88.9093,119.7057,180.708,203.457,157.2458,124.9033,112.5814,131.0319
119.7057,180.708,203.457,157.2458,124.9033,112.5814,130.5378,22.7755
180.708,203.457,157.2458,124.9033,112.5814,130.5378,110.1435,55.8735
203.457,157.2458,124.9033,112.5814,130.5378,110.1435,91.3114,0.0
157.2458,124.9033,112.5814,130.5378,110.1435,91.3114,93.1103,87.6115
124.9033,112.5814,130.5378,110.1435,91.3114,93.1103,133.7771,0.0
112.5814,130.5378,110.1435,91.3114,93.1103,133.7771,106.219,44.9777
130.5378,110.1435,91.3114,93.1103,133.7771,106.219,213.8175,0.0
110.1435,91.3114,93.1103,133.7771,106.219,213.8175,297.9231,99.988
91.3114,93.1103,133.7771,106.219,213.8175,297.9231,150.5888,0.0
93.1103,133.7771,106.219,213.8175,297.9231,150.5888,114.6726,0.0
133.7771,106.219,213.8175,297.9231,150.5888,114.6726,194.1988,272.2796
106.219,213.8175,297.9231,150.5888,114.6726,194.1988,138.285,0.0
213.8175,297.9231,150.5888,114.6726,194.1988,138.285,66.0438,0.0
297.9231,150.5888,114.6726,194.1988,138.285,66.0438,83.2159,160.3667
150.5888,114.6726,194.1988,138.285,66.0438,83.2159,106.5326,0.0
114.6726,194.1988,138.285,66.0438,83.2159,106.5326,83.6378,0.0
194.1988,138.285,66.0438,83.2159,106.5326,83.6378,70.5893,0.0
138.285,66.0438,83.2159,106.5326,83.6378,70.5893,112.8048,74.6467
66.0438,83.2159,106.5326,83.6378,70.5893,112.8048,172.8408,0.0
83.2159,106.5326,83.6378,70.5893,112.8048,172.8408,113.6088,29.5666
106.5326,83.6378,70.5893,112.8048,172.8408,113.6088,59.8157,0.0
83.6378,70.5893,112.8048,172.8408,113.6088,59.8157,46.0836,135.4286
70.5893,112.8048,172.8408,113.6088,59.8157,46.0836,43.013,11.2697
112.8048,172.8408,113.6088,59.8157,46.0836,43.013,67.3138,0.0
172.8408,113.6088,59.8157,46.0836,43.013,67.3138,85.8199,0.9809
113.6088,59.8157,46.0836,43.013,67.3138,85.8199,57.8947,10.3124
59.8157,46.0836,43.013,67.3138,85.8199,57.8947,76.0614,0.0
46.0836,43.013,67.3138,85.8199,57.8947,76.0614,107.5609,57.3771
43.013,67.3138,85.8199,57.8947,76.0614,107.5609,109.5626,0.0
67.3138,85.8199,57.8947,76.0614,107.5609,109.5626,237.7374,0.0
85.8199,57.8947,76.0614,107.5609,109.5626,237.7374,294.5411,72.6082
57.8947,76.0614,107.5609,109.5626,237.7374,294.5411,150.8795,0.0
76.0614,107.5609,109.5626,237.7374,294.5411,150.8795,61.6015,62.2
107.5609,109.5626,237.7374,294.5411,150.8795,61.6015,38.4275,238.5417
109.5626,237.7374,294.5411,150.8795,61.6015,38.4275,78.594,0.0
237.7374,294.5411,150.8795,61.6015,38.4275,78.594,132.4234,0.0
294.5411,150.8795,61.6015,38.4275,78.594,132.4234,160.6783,0.0
150.8795,61.6015,38.4275,78.594,132.4234,160.6783,303.1902,0.0
61.6015,38.4275,78.594,132.4234,160.6783,303.1902,347.6058,98.8993
38.4275,78.594,132.4234,160.6783,303.1902,347.6058,238.3869,0.0
78.594,132.4234,160.6783,303.1902,347.6058,238.3869,178.5462,197.6055
132.4234,160.6783,303.1902,347.6058,238.3869,178.5462,378.7805,165.9042
160.6783,303.1902,347.6058,238.3869,178.5462,378.7805,501.684,48.9147
303.1902,347.6058,238.3869,178.5462,378.7805,501.684,286.6932,35.1825
347.6058,238.3869,178.5462,378.7805,501.684,286.6932,162.6183,65.7612
238.3869,178.5462,378.7805,501.684,286.6932,162.6183,85.6412,432.1644
178.5462,378.7805,501.684,286.6932,162.6183,85.6412,77.2308,0.0
378.7805,501.684,286.6932,162.6183,85.6412,77.2308,306.5315,76.7391
501.684,286.6932,162.6183,85.6412,77.2308,306.5315,554.045,0.0
286.6932,162.6183,85.6412,77.2308,306.5315,554.045,516.2406,0.0
162.6183,85.6412,77.2308,306.5315,554.045,516.2406,274.3615,51.5871
85.6412,77.2308,306.5315,554.045,516.2406,274.3615,110.9048,402.8214
77.2308,306.5315,554.045,516.2406,274.3615,110.9048,84.6234,283.0994
306.5315,554.045,516.2406,274.3615,110.9048,84.6234,55.1121,0.0
554.045,516.2406,274.3615,110.9048,84.6234,55.1121,36.0328,0.0
516.2406,274.3615,110.9048,84.6234,55.1121,36.0328,41.43,38.2609
274.3615,110.9048,84.6234,55.1121,36.0328,41.43,113.5101,0.0
110.9048,84.6234,55.1121,36.0328,41.43,113.5101,176.2416,0.0
84.6234,55.1121,36.0328,41.43,113.5101,176.2416,147.0917,0.0
55.1121,36.0328,41.43,113.5101,176.2416,147.0917,109.104,9.7768
36.0328,41.43,113.5101,176.2416,147.0917,109.104,64.7538,122.7438
41.43,113.5101,176.2416,147.0917,109.104,64.7538,46.6399,38.4395
113.5101,176.2416,147.0917,109.104,64.7538,46.6399,121.8624,43.6683
176.2416,147.0917,109.104,64.7538,46.6399,121.8624,199.228,5.4518
147.0917,109.104,64.7538,46.6399,121.8624,199.228,118.174,0.0
109.104,64.7538,46.6399,121.8624,199.228,118.174,65.6107,1.8583
64.7538,46.6399,121.8624,199.228,118.174,65.6107,94.0475,168.2904
46.6399,121.8624,199.228,118.174,65.6107,94.0475,138.7239,0.0
121.8624,199.228,118.174,65.6107,94.0475,138.7239,118.0963,0.0
199.228,118.174,65.6107,94.0475,138.7239,118.0963,68.7773,32.5954
118.174,65.6107,94.0475,138.7239,118.0963,68.7773,59.4642,78.2931
65.6107,94.0475,138.7239,118.0963,68.7773,59.4642,90.0209,29.0567
94.0475,138.7239,118.0963,68.7773,59.4642,90.0209,133.9568,0.0
138.7239,118.0963,68.7773,59.4642,90.0209,133.9568,122.7064,0.0
118.0963,68.7773,59.4642,90.0209,133.9568,122.7064,166.6528,28.5398
68.7773,59.4642,90.0209,133.9568,122.7064,166.6528,224.3489,91.6428
59.4642,90.0209,133.9568,122.7064,166.6528,224.3489,180.7181,0.0
90.0209,133.9568,122.7064,166.6528,224.3489,180.7181,137.996,62.5074
133.9568,122.7064,166.6528,224.3489,180.7181,137.996,81.918,155.5469
122.7064,166.6528,224.3489,180.7181,137.996,81.918,75.8607,0.0
166.6528,224.3489,180.7181,137.996,81.918,75.8607,137.6519,77.046
224.3489,180.7181,137.996,81.918,75.8607,137.6519,135.5765,0.0
180.7181,137.996,81.918,75.8607,137.6519,135.5765,95.9821,0.0
137.996,81.918,75.8607,137.6519,135.5765,95.9821,87.5547,63.4019
81.918,75.8607,137.6519,135.5765,95.9821,87.5547,59.2615,72.3513
75.8607,137.6519,135.5765,95.9821,87.5547,59.2615,133.6018,0.0
137.6519,135.5765,95.9821,87.5547,59.2615,133.6018,214.4224,42.6431
135.5765,95.9821,87.5547,59.2615,133.6018,214.4224,172.3414,0.0
95.9821,87.5547,59.2615,133.6018,214.4224,172.3414,223.9324,0.0
87.5547,59.2615,133.6018,214.4224,172.3414,223.9324,283.6337,166.6758
59.2615,133.6018,214.4224,172.3414,223.9324,283.6337,212.2399,50.8992
133.6018,214.4224,172.3414,223.9324,283.6337,212.2399,287.6446,0.0
214.4224,172.3414,223.9324,283.6337,212.2399,287.6446,310.3486,238.1512
172.3414,223.9324,283.6337,212.2399,287.6446,310.3486,154.4575,0.0
223.9324,283.6337,212.2399,287.6446,310.3486,154.4575,64.1176,117.6348
283.6337,212.2399,287.6446,310.3486,154.4575,64.1176,38.9475,210.9649
212.2399,287.6446,310.3486,154.4575,64.1176,38.9475,36.11,0.0
287.6446,310.3486,154.4575,64.1176,38.9475,36.11,112.3104,0.4595
310.3486,154.4575,64.1176,38.9475,36.11,112.3104,206.4067,0.0
154.4575,64.1176,38.9475,36.11,112.3104,206.4067,184.7734,0.0
64.1176,38.9475,36.11,112.3104,206.4067,184.7734,122.9529,0.0
38.9475,36.11,112.3104,206.4067,184.7734,122.9529,93.4467,157.9272
36.11,112.3104,206.4067,184.7734,122.9529,93.4467,98.3526,50.2479
112.3104,206.4067,184.7734,122.9529,93.4467,98.3526,67.7906,38.5351
206.4067,184.7734,122.9529,93.4467,98.3526,67.7906,40.162,0.0
184.7734,122.9529,93.4467,98.3526,67.7906,40.162,34.4861,61.5774
122.9529,93.4467,98.3526,67.7906,40.162,34.4861,47.1607,0.0
93.4467,98.3526,67.7906,40.162,34.4861,47.1607,84.8777,0.0
98.3526,67.7906,40.162,34.4861,47.1607,84.8777,80.0524,0.0
67.7906,40.162,34.4861,47.1607,84.8777,80.0524,60.845,0.0
40.162,34.4861,47.1607,84.8777,80.0524,60.845,55.3179,56.0244
34.4861,47.1607,84.8777,80.0524,60.845,55.3179,39.4086,0.0
47.1607,84.8777,80.0524,60.845,55.3179,39.4086,37.5432,17.2288
84.8777,80.0524,60.845,55.3179,39.4086,37.5432,96.2985,12.434
80.0524,60.845,55.3179,39.4086,37.5432,96.2985,145.2074,0.0
60.845,55.3179,39.4086,37.5432,96.2985,145.2074,133.4164,0.0
55.3179,39.4086,37.5432,96.2985,145.2074,133.4164,132.2021,0.0
39.4086,37.5432,96.2985,145.2074,133.4164,132.2021,94.7702,111.8089
37.5432,96.2985,145.2074,133.4164,132.2021,94.7702,62.7088,0.0
96.2985,145.2074,133.4164,132.2021,94.7702,62.7088,59.374,81.13
145.2074,133.4164,132.2021,94.7702,62.7088,59.374,61.5103,25.7864
133.4164,132.2021,94.7702,62.7088,59.374,61.5103,67.9558,0.0
132.2021,94.7702,62.7088,59.374,61.5103,67.9558,48.1357,20.836
94.7702,62.7088,59.374,61.5103,67.9558,48.1357,68.6502,0.0
62.7088,59.374,61.5103,67.9558,48.1357,68.6502,130.0919,32.503
59.374,61.5103,67.9558,48.1357,68.6502,130.0919,130.4714,0.0
61.5103,67.9558,48.1357,68.6502,130.0919,130.4714,157.1103,0.0
67.9558,48.1357,68.6502,130.0919,130.4714,157.1103,109.6623,98.1436
48.1357,68.6502,130.0919,130.4714,157.1103,109.6623,75.1193,0.0
68.6502,130.0919,130.4714,157.1103,109.6623,75.1193,79.0953,109.9943
130.0919,130.4714,157.1103,109.6623,75.1193,79.0953,173.2123,0.0
130.4714,157.1103,109.6623,75.1193,79.0953,173.2123,378.0392,0.0
157.1103,109.6623,75.1193,79.0953,173.2123,378.0392,380.6874,38.9757
109.6623,75.1193,79.0953,173.2123,378.0392,380.6874,255.2147,0.0
75.1193,79.0953,173.2123,378.0392,380.6874,255.2147,126.2454,288.7339
79.0953,173.2123,378.0392,380.6874,255.2147,126.2454,62.8003,160.455
173.2123,378.0392,380.6874,255.2147,126.2454,62.8003,239.3391,74.1615
378.0392,380.6874,255.2147,126.2454,62.8003,239.3391,464.2271,0.0
380.6874,255.2147,126.2454,62.8003,239.3391,464.2271,491.994,0.0
255.2147,126.2454,62.8003,239.3391,464.2271,491.994,541.2787,0.0
126.2454,62.8003,239.3391,464.2271,491.994,541.2787,279.9713,421.0448
62.8003,239.3391,464.2271,491.994,541.2787,279.9713,166.6083,0.0
239.3391,464.2271,491.994,541.2787,279.9713,166.6083,239.4899,452.3902
464.2271,491.994,541.2787,279.9713,166.6083,239.4899,156.2806,0.0
491.994,541.2787,279.9713,166.6083,239.4899,156.2806,89.4786,0.0
541.2787,279.9713,166.6083,239.4899,156.2806,89.4786,109.896,193.5637
279.9713,166.6083,239.4899,156.2806,89.4786,109.896,116.1065,0.0
166.6083,239.4899,156.2806,89.4786,109.896,116.1065,158.3177,0.0
239.4899,156.2806,89.4786,109.896,116.1065,158.3177,242.4472,42.0262
156.2806,89.4786,109.896,116.1065,158.3177,242.4472,209.0059,40.3029
89.4786,109.896,116.1065,158.3177,242.4472,209.0059,116.9896,28.2785
109.896,116.1065,158.3177,242.4472,209.0059,116.9896,68.3501,126.1734
116.1065,158.3177,242.4472,209.0059,116.9896,68.3501,40.1929,109.1723
158.3177,242.4472,209.0059,116.9896,68.3501,40.1929,32.8498,18.4542
242.4472,209.0059,116.9896,68.3501,40.1929,32.8498,31.1644,6.994
209.0059,116.9896,68.3501,40.1929,32.8498,31.1644,34.2552,0.0
116.9896,68.3501,40.1929,32.8498,31.1644,34.2552,166.0535,0.0
68.3501,40.1929,32.8498,31.1644,34.2552,166.0535,351.17,0.0
40.1929,32.8498,31.1644,34.2552,166.0535,351.17,223.2608,0.0
32.8498,31.1644,34.2552,166.0535,351.17,223.2608,79.755,0.0
31.1644,34.2552,166.0535,351.17,223.2608,79.755,45.5401,325.0156
34.2552,166.0535,351.17,223.2608,79.755,45.5401,30.6327,0.0
166.0535,351.17,223.2608,79.755,45.5401,30.6327,31.8069,0.0
351.17,223.2608,79.755,45.5401,30.6327,31.8069,33.8965,0.0
223.2608,79.755,45.5401,30.6327,31.8069,33.8965,66.7639,0.0
79.755,45.5401,30.6327,31.8069,33.8965,66.7639,90.9462,0.0
45.5401,30.6327,31.8069,33.8965,66.7639,90.9462,59.2365,0.0
30.6327,31.8069,33.8965,66.7639,90.9462,59.2365,36.847,0.0
31.8069,33.8965,66.7639,90.9462,59.2365,36.847,31.1787,62.2449
33.8965,66.7639,90.9462,59.2365,36.847,31.1787,36.4896,0.0
66.7639,90.9462,59.2365,36.847,31.1787,36.4896,52.9932,0.0
90.9462,59.2365,36.847,31.1787,36.4896,52.9932,90.4414,0.0
59.2365,36.847,31.1787,36.4896,52.9932,90.4414,118.0239,0.2935
36.847,31.1787,36.4896,52.9932,90.4414,118.0239,70.623,17.7269
31.1787,36.4896,52.9932,90.4414,118.0239,70.623,43.0953,0.0
36.4896,52.9932,90.4414,118.0239,70.623,43.0953,67.4542,86.3367
52.9932,90.4414,118.0239,70.623,43.0953,67.4542,96.3111,1.4184
90.4414,118.0239,70.623,43.0953,67.4542,96.3111,71.1674,0.0
118.0239,70.623,43.0953,67.4542,96.3111,71.1674,50.7812,0.0
70.623,43.0953,67.4542,96.3111,71.1674,50.7812,43.2683,67.3364
43.0953,67.4542,96.3111,71.1674,50.7812,43.2683,54.8505,0.0
67.4542,96.3111,71.1674,50.7812,43.2683,54.8505,97.5276,13.8654
96.3111,71.1674,50.7812,43.2683,54.8505,97.5276,79.7216,0.0
71.1674,50.7812,43.2683,54.8505,97.5276,79.7216,71.0447,0.0
50.7812,43.2683,54.8505,97.5276,79.7216,71.0447,83.2399,68.1377
43.2683,54.8505,97.5276,79.7216,71.0447,83.2399,63.3086,0.0
54.8505,97.5276,79.7216,71.0447,83.2399,63.3086,64.1838,0.0
97.5276,79.7216,71.0447,83.2399,63.3086,64.1838,66.8606,49.0322
79.7216,71.0447,83.2399,63.3086,64.1838,66.8606,112.2486,0.0
71.0447,83.2399,63.3086,64.1838,66.8606,112.2486,243.8414,21.5871
83.2399,63.3086,64.1838,66.8606,112.2486,243.8414,180.2336,19.3881
63.3086,64.1838,66.8606,112.2486,243.8414,180.2336,73.6771,0.0
64.1838,66.8606,112.2486,243.8414,180.2336,73.6771,50.8751,214.076
66.8606,112.2486,243.8414,180.2336,73.6771,50.8751,49.3011,0.0
112.2486,243.8414,180.2336,73.6771,50.8751,49.3011,38.343,0.0
243.8414,180.2336,73.6771,50.8751,49.3011,38.343,36.8035,0.0
180.2336,73.6771,50.8751,49.3011,38.343,36.8035,126.6604,19.011
73.6771,50.8751,49.3011,38.343,36.8035,126.6604,245.5422,0.0
50.8751,49.3011,38.343,36.8035,126.6604,245.5422,229.1672,0.0
49.3011,38.343,36.8035,126.6604,245.5422,229.1672,127.039,0.0
38.343,36.8035,126.6604,245.5422,229.1672,127.039,58.3559,174.8068
36.8035,126.6604,245.5422,229.1672,127.039,58.3559,64.4947,115.0922
126.6604,245.5422,229.1672,127.039,58.3559,64.4947,90.2091,0.0
245.5422,229.1672,127.039,58.3559,64.4947,90.2091,64.1666,0.0
229.1672,127.039,58.3559,64.4947,90.2091,64.1666,39.9888,0.0
127.039,58.3559,64.4947,90.2091,64.1666,39.9888,30.9564,60.1019
58.3559,64.4947,90.2091,64.1666,39.9888,30.9564,30.8474,0.0
64.4947,90.2091,64.1666,39.9888,30.9564,30.8474,30.143,0.0
90.2091,64.1666,39.9888,30.9564,30.8474,30.143,30.2121,0.0
64.1666,39.9888,30.9564,30.8474,30.143,30.2121,31.3048,0.0
39.9888,30.9564,30.8474,30.143,30.2121,31.3048,30.5549,0.0
30.9564,30.8474,30.143,30.2121,31.3048,30.5549,32.8658,0.0
30.8474,30.143,30.2121,31.3048,30.5549,32.8658,51.8724,0.0
30.143,30.2121,31.3048,30.5549,32.8658,51.8724,140.4726,0.0
30.2121,31.3048,30.5549,32.8658,51.8724,140.4726,274.5931,0.0
31.3048,30.5549,32.8658,51.8724,140.4726,274.5931,360.9198,13.1252
30.5549,32.8658,51.8724,140.4726,274.5931,360.9198,430.3149,9.3139
32.8658,51.8724,140.4726,274.5931,360.9198,430.3149,250.4773,158.8866
51.8724,140.4726,274.5931,360.9198,430.3149,250.4773,104.8929,125.6084
140.4726,274.5931,360.9198,430.3149,250.4773,104.8929,85.9387,326.235
274.5931,360.9198,430.3149,250.4773,104.8929,85.9387,70.6868,0.0
360.9198,430.3149,250.4773,104.8929,85.9387,70.6868,61.0195,0.0
430.3149,250.4773,104.8929,85.9387,70.6868,61.0195,46.9316,42.3995
250.4773,104.8929,85.9387,70.6868,61.0195,46.9316,32.6946,0.0
104.8929,85.9387,70.6868,61.0195,46.9316,32.6946,83.589,22.4544
85.9387,70.6868,61.0195,46.9316,32.6946,83.589,207.1271,0.0
70.6868,61.0195,46.9316,32.6946,83.589,207.1271,271.5785,0.0
61.0195,46.9316,32.6946,83.589,207.1271,271.5785,274.0789,0.0
46.9316,32.6946,83.589,207.1271,271.5785,274.0789,141.7425,172.5202
32.6946,83.589,207.1271,271.5785,274.0789,141.7425,58.3802,8.9929
83.589,207.1271,271.5785,274.0789,141.7425,58.3802,44.8122,206.4169
207.1271,271.5785,274.0789,141.7425,58.3802,44.8122,117.0031,0.0
271.5785,274.0789,141.7425,58.3802,44.8122,117.0031,241.6872,0.0
274.0789,141.7425,58.3802,44.8122,117.0031,241.6872,210.1098,0.0
141.7425,58.3802,44.8122,117.0031,241.6872,210.1098,105.9079,12.0881
58.3802,44.8122,117.0031,241.6872,210.1098,105.9079,108.0078,175.6884
44.8122,117.0031,241.6872,210.1098,105.9079,108.0078,222.7421,74.6528
117.0031,241.6872,210.1098,105.9079,108.0078,222.7421,208.767,0.0
241.6872,210.1098,105.9079,108.0078,222.7421,208.767,146.1317,0.0
210.1098,105.9079,108.0078,222.7421,208.767,146.1317,164.571,161.7688
105.9079,108.0078,222.7421,208.767,146.1317,164.571,216.4741,75.0283
108.0078,222.7421,208.767,146.1317,164.571,216.4741,147.893,0.0
222.7421,208.767,146.1317,164.571,216.4741,147.893,137.7623,68.5002
208.767,146.1317,164.571,216.4741,147.893,137.7623,227.3588,151.9982
146.1317,164.571,216.4741,147.893,137.7623,227.3588,376.0597,0.0
164.571,216.4741,147.893,137.7623,227.3588,376.0597,428.4606,0.0
216.4741,147.893,137.7623,227.3588,376.0597,428.4606,256.5006,125.837
147.893,137.7623,227.3588,376.0597,428.4606,256.5006,219.9366,125.7675
137.7623,227.3588,376.0597,428.4606,256.5006,219.9366,253.7389,312.2495
227.3588,376.0597,428.4606,256.5006,219.9366,253.7389,259.8444,0.0
376.0597,428.4606,256.5006,219.9366,253.7389,259.8444,196.4362,101.7832
428.4606,256.5006,219.9366,253.7389,259.8444,196.4362,128.9103,115.1303
256.5006,219.9366,253.7389,259.8444,196.4362,128.9103,214.7108,88.9007
219.9366,253.7389,259.8444,196.4362,128.9103,214.7108,259.9507,83.3905
253.7389,259.8444,196.4362,128.9103,214.7108,259.9507,129.9238,0.0
259.8444,196.4362,128.9103,214.7108,259.9507,129.9238,95.6538,40.4988
196.4362,128.9103,214.7108,259.9507,129.9238,95.6538,153.6543,211.0778
128.9103,214.7108,259.9507,129.9238,95.6538,153.6543,124.4236,0.0
214.7108,259.9507,129.9238,95.6538,153.6543,124.4236,84.183,0.0
259.9507,129.9238,95.6538,153.6543,124.4236,84.183,55.9444,120.4821
129.9238,95.6538,153.6543,124.4236,84.183,55.9444,124.768,0.0
95.6538,153.6543,124.4236,84.183,55.9444,124.768,295.7417,33.4933
153.6543,124.4236,84.183,55.9444,124.768,295.7417,209.3501,0.0
124.4236,84.183,55.9444,124.768,295.7417,209.3501,80.2547,0.0
84.183,55.9444,124.768,295.7417,209.3501,80.2547,44.6045,268.9127
55.9444,124.768,295.7417,209.3501,80.2547,44.6045,31.9394,0.0
124.768,295.7417,209.3501,80.2547,44.6045,31.9394,33.0816,0.0
295.7417,209.3501,80.2547,44.6045,31.9394,33.0816,106.0359,0.0
209.3501,80.2547,44.6045,31.9394,33.0816,106.0359,196.8676,0.0
80.2547,44.6045,31.9394,33.0816,106.0359,196.8676,176.5568,0.0
44.6045,31.9394,33.0816,106.0359,196.8676,176.5568,173.262,0.0
31.9394,33.0816,106.0359,196.8676,176.5568,173.262,303.532,161.5406
33.0816,106.0359,196.8676,176.5568,173.262,303.532,661.0294,0.0
106.0359,196.8676,176.5568,173.262,303.532,661.0294,674.87,95.2753
196.8676,176.5568,173.262,303.532,661.0294,674.87,503.6902,39.4768
176.5568,173.262,303.532,661.0294,674.87,503.6902,367.9387,538.755
173.262,303.532,661.0294,674.87,503.6902,367.9387,351.1544,153.9068
303.532,661.0294,674.87,503.6902,367.9387,351.1544,192.0004,275.9305
661.0294,674.87,503.6902,367.9387,351.1544,192.0004,147.4708,0.0
674.87,503.6902,367.9387,351.1544,192.0004,147.4708,206.162,270.8124
503.6902,367.9387,351.1544,192.0004,147.4708,206.162,126.7152,0.0
367.9387,351.1544,192.0004,147.4708,206.162,126.7152,74.7306,0.0
351.1544,192.0004,147.4708,206.162,126.7152,74.7306,140.6694,165.9118
192.0004,147.4708,206.162,126.7152,74.7306,140.6694,167.2,0.0
147.4708,206.162,126.7152,74.7306,140.6694,167.2,91.9405,0.0
206.162,126.7152,74.7306,140.6694,167.2,91.9405,44.8162,35.0018
126.7152,74.7306,140.6694,167.2,91.9405,44.8162,46.7192,120.08
