sample(0),sample(1),sample(2),sample(3),sample(4),sample(5),sample(6),AmplitudeSample(4)
284.9511,209.7597,198.6974,166.9938,92.9714,58.8572,76.974,58.7895
209.7597,198.6974,166.9938,92.9714,58.8572,76.974,78.8578,14.694
198.6974,166.9938,92.9714,58.8572,76.974,78.8578,71.6615,0.0
166.9938,92.9714,58.8572,76.974,78.8578,71.6615,250.6532,25.8547
92.9714,58.8572,76.974,78.8578,71.6615,250.6532,583.1951,28.6504
58.8572,76.974,78.8578,71.6615,250.6532,583.1951,406.5477,4.2769
76.974,78.8578,71.6615,250.6532,583.1951,406.5477,139.5929,50.6696
78.8578,71.6615,250.6532,583.1951,406.5477,139.5929,90.3759,532.3478
71.6615,250.6532,583.1951,406.5477,139.5929,90.3759,97.9227,2.3567
250.6532,583.1951,406.5477,139.5929,90.3759,97.9227,68.6734,0.0
583.1951,406.5477,139.5929,90.3759,97.9227,68.6734,53.3977,0.0
406.5477,139.5929,90.3759,97.9227,68.6734,53.3977,172.6944,63.4225
139.5929,90.3759,97.9227,68.6734,53.3977,172.6944,348.8741,0.0
90.3759,97.9227,68.6734,53.3977,172.6944,348.8741,236.1712,7.3256
97.9227,68.6734,53.3977,172.6944,348.8741,236.1712,111.2117,0.0
68.6734,53.3977,172.6944,348.8741,236.1712,111.2117,174.1659,298.0173
53.3977,172.6944,348.8741,236.1712,111.2117,174.1659,310.9606,31.1376
172.6944,348.8741,236.1712,111.2117,174.1659,310.9606,228.0943,19.7236
348.8741,236.1712,111.2117,174.1659,310.9606,228.0943,107.3209,0.0
236.1712,111.2117,174.1659,310.9606,228.0943,107.3209,70.4269,250.952
111.2117,174.1659,310.9606,228.0943,107.3209,70.4269,70.4737,47.3836
174.1659,310.9606,228.0943,107.3209,70.4269,70.4737,55.8788,12.2972
310.9606,228.0943,107.3209,70.4269,70.4737,55.8788,77.5436,0.0
228.0943,107.3209,70.4269,70.4737,55.8788,77.5436,112.9879,26.4022
107.3209,70.4269,70.4737,55.8788,77.5436,112.9879,115.2666,13.1494
70.4269,70.4737,55.8788,77.5436,112.9879,115.2666,99.8564,0.0
70.4737,55.8788,77.5436,112.9879,115.2666,99.8564,76.0646,70.5274
55.8788,77.5436,112.9879,115.2666,99.8564,76.0646,97.1205,19.2484
77.5436,112.9879,115.2666,99.8564,76.0646,97.1205,108.4449,52.6632
112.9879,115.2666,99.8564,76.0646,97.1205,108.4449,73.4089,0.0
115.2666,99.8564,76.0646,97.1205,108.4449,73.4089,97.8951,39.0411
99.8564,76.0646,97.1205,108.4449,73.4089,97.8951,162.0967,54.794
76.0646,97.1205,108.4449,73.4089,97.8951,162.0967,295.266,0.0
97.1205,108.4449,73.4089,97.8951,162.0967,295.266,409.0526,0.0
108.4449,73.4089,97.8951,162.0967,295.266,409.0526,319.3346,95.8155
73.4089,97.8951,162.0967,295.266,409.0526,319.3346,210.6554,83.298
97.8951,162.0967,295.266,409.0526,319.3346,210.6554,225.8775,261.0437
162.0967,295.266,409.0526,319.3346,210.6554,225.8775,406.6069,101.5758
295.266,409.0526,319.3346,210.6554,225.8775,406.6069,420.9639,61.283
409.0526,319.3346,210.6554,225.8775,406.6069,420.9639,291.336,46.6492
319.3346,210.6554,225.8775,406.6069,420.9639,291.336,163.9244,300.1029
210.6554,225.8775,406.6069,420.9639,291.336,163.9244,103.865,97.1197
225.8775,406.6069,420.9639,291.336,163.9244,103.865,175.4677,119.0387
406.6069,420.9639,291.336,163.9244,103.865,175.4677,212.2821,49.1083
420.9639,291.336,163.9244,103.865,175.4677,212.2821,174.7968,0.0
291.336,163.9244,103.865,175.4677,212.2821,174.7968,296.3821,65.4934
163.9244,103.865,175.4677,212.2821,174.7968,296.3821,442.6628,124.4649
103.865,175.4677,212.2821,174.7968,296.3821,442.6628,281.004,21.6738
175.4677,212.2821,174.7968,296.3821,442.6628,281.004,211.5477,83.3356
212.2821,174.7968,296.3821,442.6628,281.004,211.5477,307.2831,345.9586
174.7968,296.3821,442.6628,281.004,211.5477,307.2831,327.4237,39.6266
296.3821,442.6628,281.004,211.5477,307.2831,327.4237,249.8865,0.0
442.6628,281.004,211.5477,307.2831,327.4237,249.8865,119.4565,180.9741
281.004,211.5477,307.2831,327.4237,249.8865,119.4565,79.6617,121.5555
211.5477,307.2831,327.4237,249.8865,119.4565,79.6617,160.8634,144.8041
307.2831,327.4237,249.8865,119.4565,79.6617,160.8634,299.4847,0.0
327.4237,249.8865,119.4565,79.6617,160.8634,299.4847,339.5752,0.0
249.8865,119.4565,79.6617,160.8634,299.4847,339.5752,195.9436,76.1554
119.4565,79.6617,160.8634,299.4847,339.5752,195.9436,100.6863,135.7675
79.6617,160.8634,299.4847,339.5752,195.9436,100.6863,81.9271,196.0336
160.8634,299.4847,339.5752,195.9436,100.6863,81.9271,59.139,20.3573
299.4847,339.5752,195.9436,100.6863,81.9271,59.139,62.6737,5.2481
339.5752,195.9436,100.6863,81.9271,59.139,62.6737,121.1071,36.1318
195.9436,100.6863,81.9271,59.139,62.6737,121.1071,190.1794,0.0
100.6863,81.9271,59.139,62.6737,121.1071,190.1794,216.9082,25.5469
81.9271,59.139,62.6737,121.1071,190.1794,216.9082,302.3042,0.0
59.139,62.6737,121.1071,190.1794,216.9082,302.3042,193.9676,149.0377
62.6737,121.1071,190.1794,216.9082,302.3042,193.9676,97.7231,2.1468
121.1071,190.1794,216.9082,302.3042,193.9676,97.7231,62.3365,249.9996
190.1794,216.9082,302.3042,193.9676,97.7231,62.3365,67.8187,0.0
216.9082,302.3042,193.9676,97.7231,62.3365,67.8187,135.2884,28.3985
302.3042,193.9676,97.7231,62.3365,67.8187,135.2884,148.4415,0.0
193.9676,97.7231,62.3365,67.8187,135.2884,148.4415,158.4751,3.5702
97.7231,62.3365,67.8187,135.2884,148.4415,158.4751,231.9174,79.7479
62.3365,67.8187,135.2884,148.4415,158.4751,231.9174,228.7947,43.9452
67.8187,135.2884,148.4415,158.4751,231.9174,228.7947,146.1085,42.6116
135.2884,148.4415,158.4751,231.9174,228.7947,146.1085,93.4637,117.5886
148.4415,158.4751,231.9174,228.7947,146.1085,93.4637,64.4443,101.8684
158.4751,231.9174,228.7947,146.1085,93.4637,64.4443,49.1862,25.8448
231.9174,228.7947,146.1085,93.4637,64.4443,49.1862,44.5648,29.0349
228.7947,146.1085,93.4637,64.4443,49.1862,44.5648,89.8283,0.0
146.1085,93.4637,64.4443,49.1862,44.5648,89.8283,200.9807,12.379
93.4637,64.4443,49.1862,44.5648,89.8283,200.9807,166.4408,3.1074
64.4443,49.1862,44.5648,89.8283,200.9807,166.4408,89.4303,8.6326
49.1862,44.5648,89.8283,200.9807,166.4408,89.4303,108.7691,154.366
44.5648,89.8283,200.9807,166.4408,89.4303,108.7691,203.3706,27.795
89.8283,200.9807,166.4408,89.4303,108.7691,203.3706,344.8401,0.0
200.9807,166.4408,89.4303,108.7691,203.3706,344.8401,309.8758,18.4222
166.4408,89.4303,108.7691,203.3706,344.8401,309.8758,200.1689,87.5419
89.4303,108.7691,203.3706,344.8401,309.8758,200.1689,264.5009,218.6895
108.7691,203.3706,344.8401,309.8758,200.1689,264.5009,317.3823,120.866
203.3706,344.8401,309.8758,200.1689,264.5009,317.3823,209.9935,0.0
344.8401,309.8758,200.1689,264.5009,317.3823,209.9935,99.9017,144.6894
309.8758,200.1689,264.5009,317.3823,209.9935,99.9017,70.201,169.3354
200.1689,264.5009,317.3823,209.9935,99.9017,70.201,77.3338,43.0281
264.5009,317.3823,209.9935,99.9017,70.201,77.3338,138.6921,0.0
317.3823,209.9935,99.9017,70.201,77.3338,138.6921,159.4088,25.7039
209.9935,99.9017,70.201,77.3338,138.6921,159.4088,104.8587,0.0
99.9017,70.201,77.3338,138.6921,159.4088,104.8587,112.9837,61.5119
70.201,77.3338,138.6921,159.4088,104.8587,112.9837,301.6547,90.9076
77.3338,138.6921,159.4088,104.8587,112.9837,301.6547,513.5278,1.3498
138.6921,159.4088,104.8587,112.9837,301.6547,513.5278,386.0054,23.8832
159.4088,104.8587,112.9837,301.6547,513.5278,386.0054,172.2602,65.1226
104.8587,112.9837,301.6547,513.5278,386.0054,172.2602,92.7181,385.3495
112.9837,301.6547,513.5278,386.0054,172.2602,92.7181,91.0597,137.9214
301.6547,513.5278,386.0054,172.2602,92.7181,91.0597,79.0462,0.0
513.5278,386.0054,172.2602,92.7181,91.0597,79.0462,105.4291,0.0
386.0054,172.2602,92.7181,91.0597,79.0462,105.4291,104.9569,53.4175
172.2602,92.7181,91.0597,79.0462,105.4291,104.9569,92.7846,0.0
92.7181,91.0597,79.0462,105.4291,104.9569,92.7846,118.7716,57.283
91.0597,79.0462,105.4291,104.9569,92.7846,118.7716,119.0474,32.6292
79.0462,105.4291,104.9569,92.7846,118.7716,119.0474,167.5193,0.0
105.4291,104.9569,92.7846,118.7716,119.0474,167.5193,207.5106,45.2662
104.9569,92.7846,118.7716,119.0474,167.5193,207.5106,128.2196,57.9381
92.7846,118.7716,119.0474,167.5193,207.5106,128.2196,152.0084,0.0
118.7716,119.0474,167.5193,207.5106,128.2196,152.0084,216.9606,169.6196
119.0474,167.5193,207.5106,128.2196,152.0084,216.9606,173.2144,4.2306
167.5193,207.5106,128.2196,152.0084,216.9606,173.2144,164.2592,38.1118
207.5106,128.2196,152.0084,216.9606,173.2144,164.2592,165.2963,142.7645
128.2196,152.0084,216.9606,173.2144,164.2592,165.2963,98.1424,38.7485
152.0084,216.9606,173.2144,164.2592,165.2963,98.1424,67.1341,18.1854
216.9606,173.2144,164.2592,165.2963,98.1424,67.1341,55.2646,113.4069
173.2144,164.2592,165.2963,98.1424,67.1341,55.2646,44.3237,0.0
164.2592,165.2963,98.1424,67.1341,55.2646,44.3237,33.1333,13.7137
165.2963,98.1424,67.1341,55.2646,44.3237,33.1333,70.5647,15.2325
98.1424,67.1341,55.2646,44.3237,33.1333,70.5647,162.0613,4.5248
67.1341,55.2646,44.3237,33.1333,70.5647,162.0613,180.2701,0.0
55.2646,44.3237,33.1333,70.5647,162.0613,180.2701,179.3663,0.0
44.3237,33.1333,70.5647,162.0613,180.2701,179.3663,154.5526,115.3555
33.1333,70.5647,162.0613,180.2701,179.3663,154.5526,162.7199,35.568
70.5647,162.0613,180.2701,179.3663,154.5526,162.7199,133.8984,102.5431
162.0613,180.2701,179.3663,154.5526,162.7199,133.8984,120.9426,0.0
180.2701,179.3663,154.5526,162.7199,133.8984,120.9426,130.6709,111.2971
179.3663,154.5526,162.7199,133.8984,120.9426,130.6709,196.5055,3.3305
154.5526,162.7199,133.8984,120.9426,130.6709,196.5055,156.0823,69.7198
162.7199,133.8984,120.9426,130.6709,196.5055,156.0823,97.463,0.0
133.8984,120.9426,130.6709,196.5055,156.0823,97.463,124.4118,126.6717
120.9426,130.6709,196.5055,156.0823,97.463,124.4118,139.6392,49.3832
130.6709,196.5055,156.0823,97.463,124.4118,139.6392,145.6261,0.0
196.5055,156.0823,97.463,124.4118,139.6392,145.6261,222.4293,58.4544
156.0823,97.463,124.4118,139.6392,145.6261,222.4293,329.6633,52.913
97.463,124.4118,139.6392,145.6261,222.4293,329.6633,204.2116,39.9616
124.4118,139.6392,145.6261,222.4293,329.6633,204.2116,96.281,55.8573
139.6392,145.6261,222.4293,329.6633,204.2116,96.281,107.1425,268.3142
145.6261,222.4293,329.6633,204.2116,96.281,107.1425,167.8782,1.4376
222.4293,329.6633,204.2116,96.281,107.1425,167.8782,251.6527,0.0
329.6633,204.2116,96.281,107.1425,167.8782,251.6527,181.1643,62.7354
204.2116,96.281,107.1425,167.8782,251.6527,181.1643,205.2051,0.0
96.281,107.1425,167.8782,251.6527,181.1643,205.2051,265.2251,205.7486
107.1425,167.8782,251.6527,181.1643,205.2051,265.2251,304.5697,0.0
167.8782,251.6527,181.1643,205.2051,265.2251,304.5697,346.173,99.952
251.6527,181.1643,205.2051,265.2251,304.5697,346.173,225.5778,118.8902
181.1643,205.2051,265.2251,304.5697,346.173,225.5778,92.537,109.3707
205.2051,265.2251,304.5697,346.173,225.5778,92.537,49.3391,198.248
265.2251,304.5697,346.173,225.5778,92.537,49.3391,89.513,40.9867
304.5697,346.173,225.5778,92.537,49.3391,89.513,178.2225,0.0
346.173,225.5778,92.537,49.3391,89.513,178.2225,224.7879,0.0
225.5778,92.537,49.3391,89.513,178.2225,224.7879,239.031,5.4363
92.537,49.3391,89.513,178.2225,224.7879,239.031,210.5757,136.8363
49.3391,89.513,178.2225,224.7879,239.031,210.5757,178.6335,9.5775
89.513,178.2225,224.7879,239.031,210.5757,178.6335,188.3137,154.1132
178.2225,224.7879,239.031,210.5757,178.6335,188.3137,317.638,58.5935
224.7879,239.031,210.5757,178.6335,188.3137,317.638,426.6936,75.5551
239.031,210.5757,178.6335,188.3137,317.638,426.6936,336.938,36.7142
210.5757,178.6335,188.3137,317.638,426.6936,336.938,320.137,149.5376
178.6335,188.3137,317.638,426.6936,336.938,320.137,263.2767,273.4035
188.3137,317.638,426.6936,336.938,320.137,263.2767,120.5501,66.5794
317.638,426.6936,336.938,320.137,263.2767,120.5501,113.3138,126.117
426.6936,336.938,320.137,263.2767,120.5501,113.3138,177.2584,129.8983
336.938,320.137,263.2767,120.5501,113.3138,177.2584,121.2577,0.0
320.137,263.2767,120.5501,113.3138,177.2584,121.2577,162.8259,0.0
263.2767,120.5501,113.3138,177.2584,121.2577,162.8259,322.971,142.3178
120.5501,113.3138,177.2584,121.2577,162.8259,322.971,288.206,0.0
113.3138,177.2584,121.2577,162.8259,322.971,288.206,187.9371,0.0
177.2584,121.2577,162.8259,322.971,288.206,187.9371,121.4404,263.2306
121.2577,162.8259,322.971,288.206,187.9371,121.4404,203.5059,56.5691
162.8259,322.971,288.206,187.9371,121.4404,203.5059,313.9721,76.4586
322.971,288.206,187.9371,121.4404,203.5059,313.9721,254.4687,0.0
288.206,187.9371,121.4404,203.5059,313.9721,254.4687,153.3018,58.0498
187.9371,121.4404,203.5059,313.9721,254.4687,153.3018,115.1248,212.7464
121.4404,203.5059,313.9721,254.4687,153.3018,115.1248,135.3804,98.2877
203.5059,313.9721,254.4687,153.3018,115.1248,135.3804,262.5733,4.5981
313.9721,254.4687,153.3018,115.1248,135.3804,262.5733,302.8214,51.587
254.4687,153.3018,115.1248,135.3804,262.5733,302.8214,285.1843,0.0
153.3018,115.1248,135.3804,262.5733,302.8214,285.1843,220.774,200.7389
115.1248,135.3804,262.5733,302.8214,285.1843,220.774,159.8727,78.5133
135.3804,262.5733,302.8214,285.1843,220.774,159.8727,158.4616,108.744
262.5733,302.8214,285.1843,220.774,159.8727,158.4616,173.0743,101.5935
302.8214,285.1843,220.774,159.8727,158.4616,173.0743,188.7355,14.8963
285.1843,220.774,159.8727,158.4616,173.0743,188.7355,174.4689,93.0275
220.774,159.8727,158.4616,173.0743,188.7355,174.4689,250.7872,3.343
159.8727,158.4616,173.0743,188.7355,174.4689,250.7872,166.1714,140.932
158.4616,173.0743,188.7355,174.4689,250.7872,166.1714,77.6487,0.0
173.0743,188.7355,174.4689,250.7872,166.1714,77.6487,66.8571,203.7077
188.7355,174.4689,250.7872,166.1714,77.6487,66.8571,62.3577,0.0
174.4689,250.7872,166.1714,77.6487,66.8571,62.3577,105.0843,0.0
250.7872,166.1714,77.6487,66.8571,62.3577,105.0843,158.0116,24.9989
166.1714,77.6487,66.8571,62.3577,105.0843,158.0116,119.9271,0.0
77.6487,66.8571,62.3577,105.0843,158.0116,119.9271,80.3688,35.7049
66.8571,62.3577,105.0843,158.0116,119.9271,80.3688,121.7849,105.6245
62.3577,105.0843,158.0116,119.9271,80.3688,121.7849,227.1196,0.0
105.0843,158.0116,119.9271,80.3688,121.7849,227.1196,420.276,26.4877
158.0116,119.9271,80.3688,121.7849,227.1196,420.276,582.8795,0.0
119.9271,80.3688,121.7849,227.1196,420.276,582.8795,335.3842,132.0125
80.3688,121.7849,227.1196,420.276,582.8795,335.3842,179.0734,150.7076
121.7849,227.1196,420.276,582.8795,335.3842,179.0734,198.4813,444.2671
227.1196,420.276,582.8795,335.3842,179.0734,198.4813,122.6051,0.0
420.276,582.8795,335.3842,179.0734,198.4813,122.6051,57.1946,0.0
582.8795,335.3842,179.0734,198.4813,122.6051,57.1946,168.4254,143.1887
335.3842,179.0734,198.4813,122.6051,57.1946,168.4254,489.1258,8.3975
179.0734,198.4813,122.6051,57.1946,168.4254,489.1258,466.524,0.0
198.4813,122.6051,57.1946,168.4254,489.1258,466.524,210.9876,0.0
122.6051,57.1946,168.4254,489.1258,466.524,210.9876,143.8672,386.9275
57.1946,168.4254,489.1258,466.524,210.9876,143.8672,287.2957,176.9012
168.4254,489.1258,466.524,210.9876,143.8672,287.2957,503.4322,2.2877
489.1258,466.524,210.9876,143.8672,287.2957,503.4322,726.8769,0.0
466.524,210.9876,143.8672,287.2957,503.4322,726.8769,519.437,187.4076
210.9876,143.8672,287.2957,503.4322,726.8769,519.437,359.2256,134.3697
143.8672,287.2957,503.4322,726.8769,519.437,359.2256,251.6703,586.2867
287.2957,503.4322,726.8769,519.437,359.2256,251.6703,229.2009,0.0
503.4322,726.8769,519.437,359.2256,251.6703,229.2009,350.7955,216.0292
726.8769,519.437,359.2256,251.6703,229.2009,350.7955,469.0387,0.0
519.437,359.2256,251.6703,229.2009,350.7955,469.0387,337.7335,118.6027
359.2256,251.6703,229.2009,350.7955,469.0387,337.7335,260.0397,75.8538
251.6703,229.2009,350.7955,469.0387,337.7335,260.0397,451.3049,326.134
229.2009,350.7955,469.0387,337.7335,260.0397,451.3049,459.3535,119.7355
350.7955,469.0387,337.7335,260.0397,451.3049,459.3535,349.0507,0.0
469.0387,337.7335,260.0397,451.3049,459.3535,349.0507,220.1754,352.0988
337.7335,260.0397,451.3049,459.3535,349.0507,220.1754,179.8699,135.6732
260.0397,451.3049,459.3535,349.0507,220.1754,179.8699,190.4433,140.816
451.3049,459.3535,349.0507,220.1754,179.8699,190.4433,145.8798,36.0047
459.3535,349.0507,220.1754,179.8699,190.4433,145.8798,207.2712,30.6141
349.0507,220.1754,179.8699,190.4433,145.8798,207.2712,387.9348,103.7553
220.1754,179.8699,190.4433,145.8798,207.2712,387.9348,338.5277,57.245
179.8699,190.4433,145.8798,207.2712,387.9348,338.5277,262.4341,0.0
190.4433,145.8798,207.2712,387.9348,338.5277,262.4341,350.9027,311.9443
145.8798,207.2712,387.9348,338.5277,262.4341,350.9027,300.3524,110.6026
207.2712,387.9348,338.5277,262.4341,350.9027,300.3524,198.5257,21.126
387.9348,338.5277,262.4341,350.9027,300.3524,198.5257,142.9063,276.6384
338.5277,262.4341,350.9027,300.3524,198.5257,142.9063,169.7275,0.0
262.4341,350.9027,300.3524,198.5257,142.9063,169.7275,139.6004,108.326
350.9027,300.3524,198.5257,142.9063,169.7275,139.6004,241.8967,8.7244
300.3524,198.5257,142.9063,169.7275,139.6004,241.8967,344.5122,116.0195
198.5257,142.9063,169.7275,139.6004,241.8967,344.5122,197.2008,0.0
142.9063,169.7275,139.6004,241.8967,344.5122,197.2008,142.4338,57.3085
169.7275,139.6004,241.8967,344.5122,197.2008,142.4338,207.9161,276.976
139.6004,241.8967,344.5122,197.2008,142.4338,207.9161,174.8999,0.0
241.8967,344.5122,197.2008,142.4338,207.9161,174.8999,154.3596,17.0896
344.5122,197.2008,142.4338,207.9161,174.8999,154.3596,239.1884,120.506
197.2008,142.4338,207.9161,174.8999,154.3596,239.1884,334.0487,52.3915
142.4338,207.9161,174.8999,154.3596,239.1884,334.0487,397.744,27.4061
207.9161,174.8999,154.3596,239.1884,334.0487,397.744,229.6861,183.3385
174.8999,154.3596,239.1884,334.0487,397.744,229.6861,156.5378,0.0
154.3596,239.1884,334.0487,397.744,229.6861,156.5378,261.3379,330.9085
239.1884,334.0487,397.744,229.6861,156.5378,261.3379,342.2882,0.0
334.0487,397.744,229.6861,156.5378,261.3379,342.2882,261.3372,20.9663
397.744,229.6861,156.5378,261.3379,342.2882,261.3372,146.462,154.6784
229.6861,156.5378,261.3379,342.2882,261.3372,146.462,157.5356,153.1773
156.5378,261.3379,342.2882,261.3372,146.462,157.5356,111.3064,100.9553
261.3379,342.2882,261.3372,146.462,157.5356,111.3064,79.8353,0.0
342.2882,261.3372,146.462,157.5356,111.3064,79.8353,152.7138,106.7572
261.3372,146.462,157.5356,111.3064,79.8353,152.7138,166.0326,0.0
146.462,157.5356,111.3064,79.8353,152.7138,166.0326,108.5049,1.2541
157.5356,111.3064,79.8353,152.7138,166.0326,108.5049,114.0834,65.3892
111.3064,79.8353,152.7138,166.0326,108.5049,114.0834,201.6304,91.3713
79.8353,152.7138,166.0326,108.5049,114.0834,201.6304,246.3316,0.0
152.7138,166.0326,108.5049,114.0834,201.6304,246.3316,158.9267,44.6852
166.0326,108.5049,114.0834,201.6304,246.3316,158.9267,124.3865,60.0764
108.5049,114.0834,201.6304,246.3316,158.9267,124.3865,109.9727,166.6692
114.0834,201.6304,246.3316,158.9267,124.3865,109.9727,116.3779,0.0
201.6304,246.3316,158.9267,124.3865,109.9727,116.3779,77.9939,70.0425
246.3316,158.9267,124.3865,109.9727,116.3779,77.9939,45.1252,0.0
158.9267,124.3865,109.9727,116.3779,77.9939,45.1252,44.9225,74.7167
124.3865,109.9727,116.3779,77.9939,45.1252,44.9225,55.5617,0.0
109.9727,116.3779,77.9939,45.1252,44.9225,55.5617,124.297,0.0
116.3779,77.9939,45.1252,44.9225,55.5617,124.297,231.5565,3.2887
77.9939,45.1252,44.9225,55.5617,124.297,231.5565,266.097,21.0701
45.1252,44.9225,55.5617,124.297,231.5565,266.097,431.7068,0.0
44.9225,55.5617,124.297,231.5565,266.097,431.7068,552.7427,170.0288
55.5617,124.297,231.5565,266.097,431.7068,552.7427,377.1365,81.8035
124.297,231.5565,266.097,431.7068,552.7427,377.1365,191.2807,111.6386
231.5565,266.097,431.7068,552.7427,377.1365,191.2807,90.0573,348.5116
266.097,431.7068,552.7427,377.1365,191.2807,90.0573,129.6796,144.7823
431.7068,552.7427,377.1365,191.2807,90.0573,129.6796,298.2207,47.5021
552.7427,377.1365,191.2807,90.0573,129.6796,298.2207,369.5945,0.0
377.1365,191.2807,90.0573,129.6796,298.2207,369.5945,398.0134,0.0
191.2807,90.0573,129.6796,298.2207,369.5945,398.0134,249.328,257.2736
90.0573,129.6796,298.2207,369.5945,398.0134,249.328,241.5259,5.293
129.6796,298.2207,369.5945,398.0134,249.328,241.5259,286.5928,293.14
298.2207,369.5945,398.0134,249.328,241.5259,286.5928,174.5662,35.9558
369.5945,398.0134,249.328,241.5259,286.5928,174.5662,126.4929,42.6588
398.0134,249.328,241.5259,286.5928,174.5662,126.4929,150.6286,205.7163
249.328,241.5259,286.5928,174.5662,126.4929,150.6286,232.4202,27.1906
241.5259,286.5928,174.5662,126.4929,150.6286,232.4202,335.2971,14.2816
286.5928,174.5662,126.4929,150.6286,232.4202,335.2971,353.932,96.5374
174.5662,126.4929,150.6286,232.4202,335.2971,353.932,463.1932,0.0
126.4929,150.6286,232.4202,335.2971,353.932,463.1932,441.461,267.4822
150.6286,232.4202,335.2971,353.932,463.1932,441.461,349.8729,45.3523
232.4202,335.2971,353.932,463.1932,441.461,349.8729,188.3472,293.1074
335.2971,353.932,463.1932,441.461,349.8729,188.3472,120.8559,123.8037
353.932,463.1932,441.461,349.8729,188.3472,120.8559,162.0719,210.8134
463.1932,441.461,349.8729,188.3472,120.8559,162.0719,159.5577,0.0
441.461,349.8729,188.3472,120.8559,162.0719,159.5577,100.1045,20.9876
349.8729,188.3472,120.8559,162.0719,159.5577,100.1045,61.8968,90.3439
188.3472,120.8559,162.0719,159.5577,100.1045,61.8968,36.5525,69.5956
120.8559,162.0719,159.5577,100.1045,61.8968,36.5525,37.7516,0.0
162.0719,159.5577,100.1045,61.8968,36.5525,37.7516,52.6701,12.2166
159.5577,100.1045,61.8968,36.5525,37.7516,52.6701,77.4941,0.0
100.1045,61.8968,36.5525,37.7516,52.6701,77.4941,76.6724,0.0
61.8968,36.5525,37.7516,52.6701,77.4941,76.6724,90.0283,8.5986
36.5525,37.7516,52.6701,77.4941,76.6724,90.0283,96.5224,43.5171
37.7516,52.6701,77.4941,76.6724,90.0283,96.5224,63.136,0.0
52.6701,77.4941,76.6724,90.0283,96.5224,63.136,43.8508,40.6293
77.4941,76.6724,90.0283,96.5224,63.136,43.8508,41.364,42.2992
76.6724,90.0283,96.5224,63.136,43.8508,41.364,82.7889,0.0
90.0283,96.5224,63.136,43.8508,41.364,82.7889,131.8624,0.0
96.5224,63.136,43.8508,41.364,82.7889,131.8624,104.2585,4.7701
63.136,43.8508,41.364,82.7889,131.8624,104.2585,95.4875,0.0
43.8508,41.364,82.7889,131.8624,104.2585,95.4875,148.7087,98.2622
41.364,82.7889,131.8624,104.2585,95.4875,148.7087,381.0475,0.0
82.7889,131.8624,104.2585,95.4875,148.7087,381.0475,417.18,38.8001
131.8624,104.2585,95.4875,148.7087,381.0475,417.18,211.3941,21.7986
104.2585,95.4875,148.7087,381.0475,417.18,211.3941,125.3543,190.2384
95.4875,148.7087,381.0475,417.18,211.3941,125.3543,91.1891,259.3766
148.7087,381.0475,417.18,211.3941,125.3543,91.1891,101.2577,7.5129
381.0475,417.18,211.3941,125.3543,91.1891,101.2577,142.7462,49.122
417.18,211.3941,125.3543,91.1891,101.2577,142.7462,160.9075,0.0
211.3941,125.3543,91.1891,101.2577,142.7462,160.9075,145.128,47.838
125.3543,91.1891,101.2577,142.7462,160.9075,145.128,190.8182,16.3272
91.1891,101.2577,142.7462,160.9075,145.128,190.8182,132.7984,110.7771
101.2577,142.7462,160.9075,145.128,190.8182,132.7984,73.5548,0.0
142.7462,160.9075,145.128,190.8182,132.7984,73.5548,96.2194,148.8702
160.9075,145.128,190.8182,132.7984,73.5548,96.2194,143.9938,0.0
145.128,190.8182,132.7984,73.5548,96.2194,143.9938,240.5587,4.5437
190.8182,132.7984,73.5548,96.2194,143.9938,240.5587,378.5246,34.8119
132.7984,73.5548,96.2194,143.9938,240.5587,378.5246,300.4342,59.6655
73.5548,96.2194,143.9938,240.5587,378.5246,300.4342,130.3852,88.1495
96.2194,143.9938,240.5587,378.5246,300.4342,130.3852,84.8864,225.7686
143.9938,240.5587,378.5246,300.4342,130.3852,84.8864,91.0473,102.1872
240.5587,378.5246,300.4342,130.3852,84.8864,91.0473,84.8388,0.0
378.5246,300.4342,130.3852,84.8864,91.0473,84.8388,99.9211,0.0
300.4342,130.3852,84.8864,91.0473,84.8388,99.9211,77.7116,46.7933
130.3852,84.8864,91.0473,84.8388,99.9211,77.7116,56.5216,17.8221
84.8864,91.0473,84.8388,99.9211,77.7116,56.5216,50.1589,52.4023
91.0473,84.8388,99.9211,77.7116,56.5216,50.1589,52.3335,0.0
84.8388,99.9211,77.7116,56.5216,50.1589,52.3335,97.7952,18.7649
99.9211,77.7116,56.5216,50.1589,52.3335,97.7952,134.5186,0.0
77.7116,56.5216,50.1589,52.3335,97.7952,134.5186,84.0726,10.7384
56.5216,50.1589,52.3335,97.7952,134.5186,84.0726,64.9574,15.0112
50.1589,52.3335,97.7952,134.5186,84.0726,64.9574,150.351,93.1031
52.3335,97.7952,134.5186,84.0726,64.9574,150.351,223.0019,0.0
97.7952,134.5186,84.0726,64.9574,150.351,223.0019,160.0905,0.0
134.5186,84.0726,64.9574,150.351,223.0019,160.0905,98.9767,57.4197
84.0726,64.9574,150.351,223.0019,160.0905,98.9767,55.8753,152.2239
64.9574,150.351,223.0019,160.0905,98.9767,55.8753,36.3919,0.0988
150.351,223.0019,160.0905,98.9767,55.8753,36.3919,33.398,39.3899
223.0019,160.0905,98.9767,55.8753,36.3919,33.398,55.0316,0.0
160.0905,98.9767,55.8753,36.3919,33.398,55.0316,71.6511,0.0
