occ0_2,occ0_5,occ0_7,occ0_9
-7.6481387661165385,24.19271158240096,9.86759057460148,6.7774737403597705
-0.9327369257396967,1.026372133725772,-33.49760237230327,-9.62226399365052
-14.738171539762803,0.8149594182469215,-19.344776887606322,84.26896783135919
0.5294755756283536,-1.6641686155583955,-6.907665176957579,-11.060067872695896
-9.313379402535631,3.760499309686164,38.33745739674214,0.45590560936241964
-8.640994688195036,-11.899862735576292,51.59281355855349,-42.627015611815665
-10.802498595834173,19.729071619135034,28.546804483851247,0.13429405440592745
-17.475947867983123,-11.463893808428992,-40.89573361024023,14.34694144622938
-10.117590903776811,-28.312225314325644,-13.192097708720723,5.134233395929584
7.2812062897979715,5.6991074347444695,18.193693719977674,16.675511240408703
-13.649022021723582,-5.370812736612095,9.591696033886208,0.15740051502716312
-10.01621296592247,16.045785557593945,31.416156561633535,-3.983211016679647
-4.566356921390394,17.990932704905447,36.00700373915066,23.680308569397283
-23.37317813944756,-15.360811210661964,66.68624681499654,-15.482277545102974
-5.0983520023960445,3.2481341411920646,-20.55344564751283,26.678936775166193
-6.527150493892947,-4.443444012759073,-67.16614984959611,-47.811922567709374
-7.942713156031353,-12.170769468394454,-15.855314394189257,6.051418711865011
-8.387186315930485,16.157227274767195,16.47547581743906,22.71064274224767
-11.72540167750968,20.96189415066408,21.95526625267145,-32.03660984402494
-12.033744410506564,24.673854793532115,39.792006319243455,20.91153006152939
-3.0234357859467806,97.93910601122042,5.439824319967073,1.393217924041764
-17.565929243622705,-13.330623768162184,-5.862892485455163,-6.259113039442891
-6.215450758487709,-97.55820907232061,-13.758832969024056,-22.227354714379217
-6.270263185196541,-22.20685244262357,7.910418666185707,20.26429417120941
-13.181747409258904,1.97761943609747,55.870489842344,-6.974665883058293
-7.585789294202982,134.93417641332456,24.12455644103329,21.44490917826623
-4.939642327312512,-11.751928152162463,-11.666848669304485,48.388708429869865
-13.028414493585021,100.83483996738717,40.61840698036109,-10.676521787750914
-11.308605710672005,36.774486457837554,-12.004967501103152,31.772525610549934
15.90919282446822,-16.129145256265474,2.803332771570666,66.61477648402979
9.053097345598879,-53.540566436122475,14.659651320532546,-16.312670811171927
-12.487191286748466,-74.48413698810721,-11.588564938417761,34.69394154306531
119.14219624573553,61.92391642609556,107.84800973088147,-62.19517149001706
3.716195613121954,68.08390810979657,97.636202292549,17.484376678771767
-90.01852722749933,61.57058679873762,-48.004089294001176,58.24822419905645
-24.669669405462855,2.0783563982067506,-64.60304265422229,52.32441540308193
-28.037161859939488,5.440953594277744,9.455605661050612,37.931278890196765
26.381362401927063,-38.95510063359728,-20.75204854505526,-28.53383413053693
-6.461905345547066,-8.585281675142937,30.399867685266642,27.19942600144634
-6.0043700690949535,-1.7458397399487495,21.80051081217649,-19.696534083410903
2.7391237135910522,3.5150145723503066,22.781558375758266,-27.0450538896241
-1.2249336605456627,20.68932468939986,10.126905918786974,2.911307112278479
-12.882897055755425,6.782919057018184,49.316371114945525,36.08334747765374
-5.214453671125099,41.62688809242295,-17.078650958084047,37.9006818032411
-16.51373978396918,-17.86062921571957,90.37048289744976,-23.109829381740752
-4.389223116091795,-4.704528860384016,-60.730707842317884,40.54076576387583
-13.029257653638275,-9.822085524766322,27.612919057548822,-53.33354062636995
-6.715500470946722,-19.971252239621652,-19.437151147480662,15.169132484481054
-9.520333149174832,25.731031374203013,12.527340610062936,7.445356498540875
-1.246411696405218,22.440031499520146,28.865587008517025,-26.636050105051652
-8.125778292455664,14.04310649901075,23.49557430052745,21.801727632950705
-4.62433538476656,-18.997060490035636,23.764622916559283,15.524034405919394
6.0051270202204705,-7.431318776425783,-22.130169073261925,6.570530646291244
-7.706167618597874,-36.289722998955575,39.95356017899324,-3.2156608252713994
-22.798147750249484,5.438851852376658,-27.464842364822815,-11.933029423759294
-14.997453849641367,1.920645618489111,38.092674827622986,-0.24361870378588435
-25.76131978622029,-16.119283067810663,3.1203106274778634,-20.73154943776762
12.159361617368852,1.7280133746106472,-20.5122529895215,26.074974200119417
-7.797868878579354,2.1003984337671753,19.920515809859907,-4.874137374882153
-5.500926551184257,-6.06255521628853,-20.17328300175858,6.389330406290291
-11.575050475698767,17.858515356424434,151.6759275319342,30.95764223466955
-9.859976358307481,-11.300909381263146,-57.56468183071877,8.600292139323585
-7.249796733004903,10.47718030283491,30.09484041159118,-32.38367333932204
-12.276887943182679,11.589555771298535,-21.2474726267165,-23.90365450165694
-7.516436557554567,-11.957187610630399,-50.03788361343291,-9.953562089163228
-11.625834404683285,-18.645728112525717,24.47920775929859,18.047071543672644
-11.183762413675893,-28.542630785488498,-5.229987246220446,20.513058182232456
-5.257229071771654,8.086109747328493,7.454204983714849,30.934556762627892
-17.389819444670252,13.137637199016453,42.32206603366266,4.736768821991419
-5.158705005932553,9.463342523811555,-10.540493110422027,-18.60728544608635
-3.0039816498110525,6.971254821815933,59.65673392769841,11.50558510606583
-2.939023520713448,-1.724836394678789,-44.439447308295684,-2.242524969337296
-7.328146164148379,-17.87923699658417,16.228412763916708,34.99472638073598
19.445929569175036,26.230080784904516,54.19979645529844,-8.474814464208379
2.246254247705963,-1.0114332993590551,-43.960582499319344,18.128233303547532
-32.34724759096312,-38.139343056786984,-17.107225620395937,0.5378712146090834
-2.9219684714804544,12.019077545559256,-19.508959755430084,-16.57870238616715
3.3382901468944794,-28.34407732790686,14.187946256026876,10.837943681171453
12.72172102763902,36.42174779646152,47.98509373515324,1.6074558865029083
24.980062149582125,-1.153862295065835,36.53656211553792,79.2583245965046
-22.078285228643438,-20.0667502501325,20.85907273269875,-7.855744110314443
-31.025008460676958,58.4708297536591,-9.173587575343248,129.73827500046798
-17.848358748846216,-0.4874975971329718,32.417164101126815,53.9816950802842
1.477160940731622,-30.35949101156963,-68.92888734760281,-35.24403444555219
25.397191507011485,-24.40816188355308,58.41043285453321,55.053316247652674
18.849299079404,0.9775610359544373,6.6113815458501115,63.29857087066824
18.81983783766205,12.409810301694968,54.42925007010638,-99.46125822695092
60.196371678798826,-2.346270295951655,25.059554058819813,-3.172549004919091
-59.09376159472703,7.11477900225967,-39.38697269841842,87.20711992238357
44.96643768945097,5.8152416869068215,11.886673062665722,12.245407809047322
-74.1762532861523,9.280801109333652,12.714147481985094,26.255835030876966
-1.6143320726757509,46.57508282388872,57.829901949653035,51.66583014366
25.65486619905998,12.066136455494359,-26.12189583902621,-16.657988298118028
-15.35787298135746,-72.09586305938286,6.726554016475575,36.941098747652845
16.56252522165579,47.61104114900314,29.03359939879165,-30.639916949048786
5.711240295666585,-40.7083167309259,-38.44415463848756,62.385216801837316
1.260518182642663,65.70474143835443,39.87281353276437,23.267246730934886
-9.399505292054869,56.66869686640416,47.63944055295292,17.829579105186596
-10.019534087911879,-20.688869555705423,-8.497651028777568,-1.1919515118396191
-6.971428763633959,-45.80249438641354,-23.076487182462955,-12.18152535103787
-2.1405319175360127,-22.472959360789005,-32.602147615415674,6.540384490294514
-14.692586804625236,-11.929000438135802,2.032973084484693,-27.114404829320197
-12.236961811785601,42.86579164281952,53.94791060746927,38.91311029676936
-9.411741028551326,2.5445665134102455,-15.311480470157377,-1.3822826707065303
-7.819715509096714,3.986919967164205,86.16481510574931,22.180914185997587
-6.869509324240653,34.8855306121373,-72.01340178801507,18.213396546176853
-12.606866598855984,-8.349235840106616,44.972495275849326,13.94562512637674
-10.087840155062146,-26.016216544212796,24.151432709862334,45.91611668118654
-6.4577319172819685,-31.483226813085338,-31.49722381820237,87.37746274705546
-17.46077373179751,-10.001444703141459,64.07094647775637,6.494036031855444
3.2852613812349674,8.174921504206047,37.9546162619711,-34.0592740824207
-16.292945461650042,2.3757142621750518,-57.22894978146002,48.74732845817493
-1.7575032437755809,-8.247629692880537,-11.841397084704639,6.511323561522545
9.274557062994013,17.35960870051997,41.76914439202963,-0.8862449010498494
-9.5123540499646,2.1296379658361673,35.54761171615071,-1.8759121027902004
12.160253613838897,-0.32131104241815933,-9.677736637939262,56.347232593081785
18.595727856140456,18.01261301009376,21.233517987880887,57.53977186533547
-11.84785784210058,-40.11895876400068,-17.561081406370604,5.615506205258633
-8.795189786688596,56.14796432737366,61.42335872910495,-36.30865838824485
20.860455034359973,22.622145092623526,-20.571492173015855,18.623920403115903
5.656120598921348,-23.566987801076742,-6.527392360385221,16.695808115406876
-28.3448044658098,101.4728051584816,53.99504168593501,-16.630522069533626
-19.20176249129203,36.658367090534,1.516566416785139,47.49074017728255
-11.344436216757778,-24.575977365783274,23.739658761668387,41.001028141914944
17.719338690605696,7.891759763275488,-35.02504044151267,21.85970048269573
1.9488895826401489,19.132680351789645,37.73456158975242,23.45094768189668
-7.060549441129972,-9.298269138951653,44.51207942380308,3.6213477255545428
-14.144216876668963,-25.29926236151143,-13.520086212896615,-13.485631794393129
-14.236552783245628,-4.311702887424815,23.731302965788274,6.5219567603650574
7.755767464667834,23.447796053601166,-38.988808953316294,68.05611959801597
-13.698844606951116,18.87364662185534,25.765230156132105,18.885433025162342
19.35029769141412,-9.320073244712177,19.301749768837766,-30.558947666038648
-27.09935815264388,13.841060364405358,12.47002513762655,11.703678568920452
9.667840698656406,6.760637142830909,34.89999522229557,-15.530230688509516
-11.388626212516712,5.872889979693653,-19.481097157301463,35.219703869611465
8.22370749872772,-13.148620475932717,-8.15219418170139,4.876105676546771
0.4905542843643076,14.475423294962567,-18.29065480679668,-7.137462005733881
-18.898069305511477,-33.142296759219164,29.272303980059093,-4.681427924645078
-14.677549240247984,-3.0607825540934783,12.26148789314679,43.8430755767699
-2.7921617241172925,-13.46845358915322,43.88852093657033,14.673666461417483
3.9409107708787303,-5.93625922347108,49.63507458301484,21.89019454718382
-8.506303955298371,-4.435304836970225,-77.90413974184122,18.898878347424663
-16.286868960054406,3.708112546827131,-2.2294075379535627,28.753086374603896
-9.924865452637512,-13.318118861746647,18.156709036892153,-2.3248222102427007
2.429259613850377,7.368667730385752,-10.218884869239943,-13.804898151711825
0.2835459949530552,-2.7160653985705636,-9.80182889775266,-21.93304267362237
-2.5423066717908682,-6.273670450824895,15.881389206337424,-38.08132090586752
1.7292814361116626,-11.38794903770745,-24.573053461603195,25.060715322589047
4.954445582560183,55.28517182574048,18.67672168164281,26.02411783095077
20.75703221856253,0.46649378478724657,3.282194505543913,22.139191314321202
7.157069813616829,5.768160598682556,-12.046305242748396,-13.511104199847843
-54.8886080796035,14.479671296149899,5.022627692366118,26.02684366120236
-17.664380510267094,-29.491299225473995,0.5395873022712578,7.202537802874332
-10.571896547835891,12.922559797705034,-8.12626232082738,-6.811674606202587
9.072286101777436,-48.910226227054764,-10.328230478323363,0.5616839213462441
-3.897678699985768,-6.951651041664157,-19.778418220246518,43.50977403474197
2.963993277285894,61.93707418593246,-4.751559437865939,7.932571691203663
-12.779219818137559,-12.601770690086635,-6.252714329229022,-33.17853078467937
-5.937987847194197,62.198069175228326,11.451301343349286,9.647008547422956
-11.148589024581284,-31.30723872982996,13.802761885916965,-32.0460223110433
-11.982573272793545,18.76691631863764,1.81531830598432,7.729288690129076
-9.359194742615912,2.7989114788635447,31.484292395017945,45.01877226169327
4.652912460163726,-50.00896115494025,42.029696669528676,49.067916809894655
4.414871633550632,6.780327162876738,-26.999168643656873,16.0188873756255
-10.841312306393853,16.59832315235024,-51.560399330494604,30.752535932353737
48.7399062565697,-1.3334723856718682,17.103837615860584,12.206782759549299
-0.8241072225028745,17.111079317526745,23.436525167806877,112.55053452508787
-38.26447366267628,-8.097548755843633,39.04652655551314,-48.51417148119367
-43.97639823570533,-8.910065827490214,-2.8207776872570065,40.69633076997998
2.639431223843026,-10.342663497568097,36.402224234540725,-88.92187758243342
7.699447617408527,13.894662995621232,37.63788514720176,59.5346583783421
39.68518694729791,1.735338502422536,-52.646262357296365,78.66977348229739
-3.1398102481828687,47.45776124479403,31.218706276071366,-52.04992371365407
-0.5186267858861413,-41.67344297204055,32.57438197560836,43.429197188417554
-16.848404363923464,60.06280872180545,23.004516225431587,71.67659090742335
-46.69483635343389,-95.96988766374375,15.813718590636256,-18.808326560756456
-2.258965301936218,50.35372865785354,-54.185207305440585,8.577385142582813
17.9281135025891,7.779481511926349,3.9645703951080407,37.07953797052376
-9.40428024067058,-64.00422719999895,98.8902974078681,14.09215412301208
0.7987011475281705,17.94124768740992,-7.356772718426868,-17.00990663685436
-21.81804658757663,23.689540342401322,-24.233576184906823,7.51165408791222
2.5384715009745022,-5.619854157765392,-8.935523790273805,34.972854472288134
-6.586708872955235,5.766498757093764,-12.507382050761038,63.38115974822495
0.4067796817851317,-12.362429199933878,37.48945665375885,52.846197727249255
-10.997680429547799,5.949357605325467,49.04814723585679,135.31275580111813
28.010582081621493,-1.5715304340809837,-26.996310365103568,-147.9987770836696
-6.845978142464645,3.340441411820464,11.384626741613957,38.266639533446835
-40.55527589660386,-33.48955573084838,-25.235232621848894,-51.517690357010224
-17.529760835134127,-9.388510632952137,5.088774643589446,-2.687250330960314
-26.052342195465037,-20.02162160572238,120.80943293964333,40.09840522240998
15.17681249876215,9.310982370208158,-36.3952803286972,54.410338242974746
-3.9214350723210813,-16.989864747773886,69.00385521273736,37.01109931486239
-10.371266632336102,5.205213017589401,-100.18891357199368,-26.564450916645136
-9.457100433958988,-19.403796460216284,22.847002257246345,18.23257336449943
-6.3415557512347505,1.7640233932368048,64.46872191805309,62.024779948765826
-10.057578145113169,-4.68453904948602,-85.4105894870431,5.02763283087009
-11.044871698113738,6.751341479767383,54.11129277033697,15.717601931932919
-4.314208973870478,-10.379358304142748,30.923885249487512,33.62728439111311
-12.666162117847378,16.874979893059333,12.37762455593618,30.155798124255682
-7.899417367589525,21.7982144671998,14.851779457583284,-44.852691789975864
-10.308078525096093,-22.43751539619234,-9.630003539597368,-16.032526915275454
-12.772207618248089,-36.86927630472201,-2.500974178970125,-11.410674995173224
-9.982210814587056,-18.229310077903826,-13.505617899684992,32.83983305748401
3.3961922561044204,9.8495576077461,-8.825256830962992,13.279535510726484
-8.91118040036259,20.761528753939622,26.716306529927664,43.621556137459606
-4.840525331235938,34.40313627015706,36.36277839291565,-12.196446950381642
9.540550554620978,-30.623545458062722,-8.369894642538583,9.952115170381894
-16.084751313371484,8.26144049289465,34.643425994236196,-19.22606411477488
-4.233590781789687,-10.067568328020883,-29.03177012955281,8.80888387261757
-19.827498746885823,-19.49040654916584,45.7158467771016,19.979075844123887
-11.643689343557782,-15.58206925001516,33.55311343933593,12.600647339504022
15.25030260903965,5.708794843282149,26.826753634078372,40.76939930576932
1.8147755026698746,-6.82719755150625,6.4886977968435815,-14.83886972969293
-5.990675096515531,1.8739382141292147,-5.175257753570236,-6.674013695705014
-22.347396717997462,-0.1571761735570547,5.6811175744313545,21.630796297320614
32.21665219465527,-3.0822693254541633,-50.98895351606522,-16.600531691265566
4.262480267843699,-9.258019124005326,19.364716835587984,-19.285644417490396
-38.49078968825992,10.77800130206802,27.494659165870605,25.683282532008533
-21.53012628133724,-34.24737943970834,10.403262576673797,11.024589453453785
-14.767483964615224,33.21628690517109,7.99039993124339,53.96402794434405
4.368735344135171,3.2892129161176484,-19.643732412185997,-13.021758406374325
2.455641568294652,0.5301134075962892,-3.781166471066605,79.9187131813867
0.07565827947613002,49.985307784172335,40.640052688802115,-47.95882550521952
-15.284520531774895,-30.53859405943618,-7.151470128074074,33.004797720221916
15.386183101991065,8.215401103713674,-9.883241145680614,85.87750577898456
-24.032881846244265,-31.777994208559477,41.082221569913145,-58.51878335079803
5.345578028702704,-44.07378624972307,-25.63118050517197,82.30858193362064
-1.6051462102109326,52.86796060605581,25.390926877305603,79.65712854716318
-5.991878891065525,10.934043992158962,60.9971306824001,41.005922678642946
4.655370698694625,24.50455429895858,20.388649332473676,-10.514577455496877
-7.562430842456564,-31.30714825708111,-25.91545030406496,-113.95118312570249
-9.33997669481623,-8.804364485145712,20.149750721223523,47.476543198441696
-19.342960974024976,18.087601365755532,2.8813026992349933,47.30665591927612
7.549202203693476,-18.80821863973413,-3.3208110791265426,37.294902433599106
-2.205267224197712,41.694903903138254,26.35704457491454,41.24745019081122
22.830932936575138,-1.4765730535945636,-38.965449473435,-51.05907341520897
21.355727163370048,5.3114383605096975,73.34959777532691,27.8332709357247
0.9151288157905242,-6.8178854103664825,40.53092379140682,-5.465701677362561
-32.3154893514191,-7.591455476404448,53.32108452203934,31.0370409329649
-28.517584891861446,13.051005970146576,1.1196904457474943,27.70099908691805
-6.11063486957179,-9.4335946026005,-56.41644140272686,18.265209185432838
-6.859829438358929,-5.623313589716375,-4.461705900231806,83.73541153133095
2.4171076457894003,-25.05378522422356,-1.975554141858602,-40.509789739267646
9.464012229162442,41.54017413574371,123.49627188730511,179.8539367914807
-2.898366941342772,-14.207882072209117,-1.5986819800057006,-3.250280515513168
3.4353328736595046,8.136903287201534,116.42251508418707,-31.343480908371276
-6.439072431031505,16.422593022391144,-56.32203454384555,-12.373788488946559
-6.814471154228045,-41.2143893097531,-76.99994251581234,-60.91395214291833
-11.524410881079028,1.0863455965505437,-6.08810226087401,50.28982948662505
-26.21794197262995,3.4974311397705833,-11.505490679875514,-25.157063612073575
-0.26668086708955485,-24.295919653963153,38.53459726373661,50.37089451539836
-13.715284229299854,-4.146956938489474,32.01333575849724,30.163955721411874
1.5005165363202408,6.047896149222257,-1.4369411780081123,7.643159941799318
-6.968273629676702,-3.110506681221345,-3.951736018281437,-8.756099639057133
-5.452824776043965,-14.354458038381448,-18.20302759145866,13.196646578160525
-6.534861692358973,5.830156344272332,9.146298592378159,10.606473817706274
23.236674905343733,-3.344306771433409,-4.836923767061052,82.80075581029165
